"TopAnnonces";"1";"27/06/2014";"39799483";"LYON 3e";"69003";"T2";"650";"	Rue feuillat -- en dernier étage avec ascenseur d'un immeuble bien entretenu, appartement de 2 pièces refait à neuf, comprenant une entrée, un séjour, une cuisine indépendante, une grande chambre, salle de bains et wc séparé. Nombreux rangements. Cave en sous-sol - libre - loyer 565 euros - charges 85 euros (eau et chauffage compris) - honoraires 508,50 euros - surface : 47 m2 environ -  loyer mensuel charges comprises 650  euros - honoraires ttc en sus : 508,50  euros - laforêt immobilier - agence 02 -  rcs : lyon 478 898 372  (chaque agence est une entité indépendante) -  n° mandat io2575. LAFORET Tél. 04.78.68.78.78 Réf. annonce : 51530247:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 47 m² LYON 3e (69003) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/ae2/9/ae2917e6-5a06-48c3-a483-9d3f9e09e776-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v39799483.html";"";"0478687878"
"TopAnnonces";"1";"27/06/2014";"32611287";"LE HAVRE";"76600";"studio";"426";"	F1 perrey : entrée, cuisine, pièce principale, salle de bains. Très lumineux, vue dégagée, chauffage collectif. Loyer : 350 euros + 76 euros charge honoraires d'agence : 200 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 9283805:saut ligne::saut paragraphe:	    ";"Location appartement studio 41 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/714/0/7140bf1e-b063-4ef3-be88-e5f6b4317556-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v32611287.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"41883800";"LE HAVRE";"76600";"T4";"680";"	F4 bleville + parking souterrain : avec ascenseur, balcon :point virgule: refait à neuf, 3 chambres, sdb. Loyer : 480 euros + 200 euros charges (chauff. Compris) honoraires d'agence : 480 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 5171241:saut ligne::saut paragraphe:	    ";"Location appartement 4 pièces 79 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/2ec/9/2ec919d6-53db-4807-9bca-b2c8a1b5f474-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41883800.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"41883802";"LE HAVRE";"76600";"T3";"650";"	F3 felix faure vue mer avec ascenseur comprenant : entrée, cuisine avec éléments, séjour/salon avec vue mer et balcon, 2 chambres, salle de bains, wc cave, local à vélo loyer : 525 euros + 125 euros de charges (chauffage compris) honoraires agence : 525 euros ttc n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 10063687:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 55 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/565/1/5651ad04-e483-4f00-a0aa-0500cc2df3cb-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41883802.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"26151084";"STE ADRESSE";"76310";"studio";"420";"	F1 de 27 m² ste adresse asc. + parking souterrain : ent, cuis., pièce principale, sdd. Possibilité clic-clac, table et chaises. Loyer : 365 euros + 55 euros charges honoraires d'agence : 200 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 6431039:saut ligne::saut paragraphe:	    ";"Location appartement studio 27 m² STE ADRESSE (76310) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/f37/2/f3726872-019b-43b5-939f-1867e6b810be-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v26151084.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"30279351";"LE HAVRE";"76600";"studio";"378";"	F1 saint michel : cuisine ouverte sur pièce principale, salle de bains, wc. Loyer : 358 euros + 20 euros charges honoraires d'agence : 200 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 3883140:saut ligne::saut paragraphe:	    ";"Location appartement studio 25 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/2d5/8/2d582688-cd89-4280-8e05-1d1f1aff6836-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v30279351.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"39656288";"VILLEURBANNE";"69100";"T3";"968";"	Place wilson -- au 3ème étage d'un immeuble proche des commerces et des transports, appartement meublé de type 3 comprenant une entrée, un grand séjour de 48 m², une cuisine équipée (plaques, four, lave-linge, réfrigérateur), 2 chambres avec lits doubles, 2 salle de bains, un wc - libre - loyer 928 euros - charges 40 euros (eau froide comprise) - honoraires 779,52 euros -  surface : 100 m2 environ -  loyer mensuel charges comprises 968  euros - honoraires ttc en sus : 779,52  euros - laforêt immobilier - agence 02 - rcs : lyon 478 898 372  (chaque agence est une entité indépendante) -  n° mandat io2570. LAFORET Tél. 04.78.68.78.78 Réf. annonce : 51522298:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 100 m² VILLEURBANNE (69100) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/68a/2/68a243c3-3718-4a10-ad43-413807bf34b6-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v39656288.html";"";"0478687878"
"TopAnnonces";"1";"27/06/2014";"41713187";"PERPIGNAN";"66000";"T2";"380";"	Perpignan centre ville - apt t2 en rdc comprenant séjour avec coin cuisine aménagé en partie équipé - chambre - salle d'eau . Classe énergie: e rcs de perpignan b404 328 932 tél: 04.68.61.17.64 n° mandat 00005555. DOMIANS IMMOBILIER Réf. annonce : 9557127:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 39 m² PERPIGNAN (66000) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/061/1/06113389-ab4b-44d5-8fd1-4bcb3413b69a-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41713187.html";"";"0468611764"
"TopAnnonces";"1";"27/06/2014";"41693937";"LE HAVRE";"76600";"T4";"705";"	F3 gobelins comprenant entrée, cuisine aménagée, séjour, 2 chambres, salle de bains, wc, loggia + une cave loyer : 650 euros + 55 euros de charges ( om comprises) honoraires agence : 650 euros ttc possibilité de garage : 80 euros + charges n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 10019360:saut ligne::saut paragraphe:	    ";"Location appartement 4 pièces 65 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/3fc/1/3fc1277f-0b07-4ec8-848e-609d47733109-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41693937.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"40339711";"ILLKIRCH GRAFFENSTADEN";"67400";"studio";"400";"	Idéal etudiant. Studio meublé de 25m² comprenant une pièce principale avec cuisine équipée, salle d'eau meublée avec douche et toilettes. Chauffage électrique. Libre de suite. - surface : 25 m2 environ -  loyer mensuel charges comprises 400  euros - honoraires ttc en sus : 350,40  euros - laforêt immobilier - agence 01 -  rcs : 798434692  (chaque agence est une entité indépendante) -  n° mandat 194. LAFORET ILLKIRCH Tél. 03.90.40.58.88 Réf. annonce : 51559627:saut ligne::saut paragraphe:	    ";"Location appartement studio 25 m² ILLKIRCH GRAFFENSTADEN (67400) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/924/2/9242e589-a81b-4917-ad65-9d753148733d-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v40339711.html";"";"0390405888"
"TopAnnonces";"1";"27/06/2014";"40100059";"LE HAVRE";"76600";"studio";"405";"	F1 marechal joffre : ent, cuis. Avec plaques elec. + frigo, pièce principale, sdd loyer : 325 euros + 80 euros charges (chauffage compris) honoraires d'agence :200 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 7420980:saut ligne::saut paragraphe:	    ";"Location appartement studio 30 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v40100059.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"40517136";"MARSEILLE 5e";"13005";"T3";"860";"	Chave/ eugène pierre ravissant t3 atypique donnant sur patio, composé d'un grand séjour avec cuisine ouverte équipée, deux chambres, nombreux rangements. Le calme absolu bien que proche de toutes commodités. Disponible au 1er juillet 2014 loyer 860 euros cc. -  surface : 62 m2 environ -  loyer mensuel charges comprises 860  euros - honoraires ttc en sus : 830  euros - laforêt immobilier - agence 01 -  rcs : marseille 498995679  (chaque agence est une entité indépendante) -  n° mandat 10-04. LAFORET  CASTELLANE Tél. 04.82.79.69.52 Réf. annonce : 50236752:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 62 m² MARSEILLE 5e (13005) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/967/a/967a0528-6bc8-48e6-981b-25d45bd6f891-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v40517136.html";"";"0482796952"
"TopAnnonces";"1";"27/06/2014";"41574144";"ILLKIRCH GRAFFENSTADEN";"67400";"T2";"550";"	Proche des commodités, face centr'ill, appartement 2 pièces de 47m² refait à neuf. Séjour, une chambre, cuisine séparée et équipée, salle d'eau et cave. Chauffage électrique. Libre après travaux. -  surface : 47 m2 environ -  loyer mensuel charges comprises 550  euros - honoraires ttc en sus : 470,40  euros - laforêt immobilier - agence 01 - rcs : 798434692  (chaque agence est une entité indépendante) -  n° mandat 231. LAFORET ILLKIRCH Tél. 03.90.40.58.88 Réf. annonce : 51638354:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 47 m² ILLKIRCH GRAFFENSTADEN (67400) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/c22/e/c22ee4a1-12f9-4fda-a8d9-14c6a3230b44-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41574144.html";"";"0390405888"
"TopAnnonces";"1";"27/06/2014";"41867136";"TOULOUSE";"31500";"T2";"522";"	Toulouse - cote pavee, dans une résidence neuve proche métro francois verdier, des commerces et rocade, au 1er étage avec ascenseur, agréable t2 39m². Séjour avec cuisine us aménagée et équipée, ouverte sur balcon 5m², 1 chambre avec placards, salle d'eau et wc séparés. 1 parking extérieur. Disponible le 04/08/2014 n° mandat 741. IMMOBILIARE Tél. 05.67.03.50.31 Réf. annonce : 10057464:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 39 m² TOULOUSE (31500) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/870/a/870a962d-6fb3-45c1-80dc-9887a935e01f-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41867136.html";"";"0567035031"
"TopAnnonces";"1";"27/06/2014";"41733447";"ILLKIRCH GRAFFENSTADEN";"67400";"studio";"365";"	Ideal etudiants!! Place lamartine, f1 de 19m² comprenant une pièce principale avec balcon sans vis-à-vis, une entrée avec kitchenette équipée et placards, salle de bain avec toilettes. Chauffage électrique. Libre de suite. -  surface : 19 m2 environ -  loyer mensuel charges comprises 365  euros - honoraires ttc en sus : 321,50  euros - laforêt immobilier - agence 01 -  rcs : 798434692  (chaque agence est une entité indépendante) -  n° mandat 284. LAFORET ILLKIRCH Tél. 03.90.40.58.88 Réf. annonce : 51003315:saut ligne::saut paragraphe:	    ";"Location appartement studio 19 m² ILLKIRCH GRAFFENSTADEN (67400) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/7b1/9/7b192f41-b298-44ba-8575-2d759a39cff8-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41733447.html";"";"0390405888"
"TopAnnonces";"1";"27/06/2014";"41526232";"LE HAVRE";"76600";"studio";"331";"	F1 coty : refait à neuf, fenêtres pvc. Entrée, cuisine, une pièce, salle de bains. Loyer : 311 euros + 20 euros charges honoraires d'agence : 200 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 6161937:saut ligne::saut paragraphe:	    ";"Location appartement studio 30 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/f9f/5/f9f50cde-e5bc-488e-bb5a-4b380ecb6077-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41526232.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"39799910";"LE HAVRE";"76600";"studio";"370";"	Studio coty : très bon état, comprenant coin cuisine, pièce principale, salle de douches avec wc. Balcon, chauffage électrique. Loyer : 340 euros + 30 euros charges honoraires d'agence : 200 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 7147663:saut ligne::saut paragraphe:	    ";"Location appartement studio 18 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/701/1/7011e709-4b42-43c4-9821-0d69ae7529bd-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v39799910.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"39412609";"LE HAVRE";"76600";"studio";"336";"	F1 universite : 1er étage, cuisine, pièce principale, salle de douches avec wc. Fenêtres pvc. Loyer : 320 euros + 16 euros charges honoraires d'agence : 200euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 7555664:saut ligne::saut paragraphe:	    ";"Location appartement studio 33 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/c01/a/c01a53bb-0803-4679-b9c7-9f23594ac185-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v39412609.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"41849333";"NANTERRE";"92000";"maison";"2320";"	Nanterre mont valerien - maison de 120 m² avec sous sol total - jardin a l'arriere - au rdc : entree, sejour, salle a manger, cuisine, wc - au 1er etage : 3 chambres, salle de bains avec wc- sous sol total de 60 m² : garage 2 vehicules, une buanderie, un bureau/salle de jeux - libre de suite - chauffage et eau chaude : chaudiere gaz n° mandat 220514. EFFIMA Tél. 01.84.15.01.38 Réf. annonce : 10052643:saut ligne::saut paragraphe:	    ";"Location maison NANTERRE (92000) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-maison-v41849333.html";"";"0184150138"
"TopAnnonces";"1";"27/06/2014";"41875646";"POITIERS";"86000";"T3";"370";"	Poitiers centre ville : appartement t3 lumineux de 37.02m² comprenant une entrée, une cuisine ouvete sur un salon, 2 chambres, une salle d'eau et un wc. Chauffage individuel électrique. Libre de suite.loyer : 335 euros charges : 35 euros loyer cc : 370 euros honoraires : 301.50 euros n° mandat 716. ADP IMMOBILIER POITIERS Tél. 05.49.55.96.16 Réf. annonce : 10056597:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 37 m² POITIERS (86000) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/44f/c/44fc9d7d-897b-4cf3-b3e1-745d0770b6ed-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41875646.html";"";"0549559616"
"TopAnnonces";"1";"27/06/2014";"39656295";"PLOBSHEIM";"67115";"T3";"789";"	Dans une copropriété récente, appartement 3 pièces de 60 m² comprenant un séjour avec cuisine américaine équipée donnant sur une belle terrasse de 13m², 2 chambres, une salle de bains et toilettes séparés. Cave, garage privatif. Chauffage collectif au gaz compris dans les charges. Libre de suite. -  surface : 60 m2 environ -  loyer mensuel charges comprises 789  euros - honoraires ttc en sus : 687,36  euros - laforêt immobilier - agence 01 -  rcs : 798434692  (chaque agence est une entité indépendante) - n° mandat 165. LAFORET ILLKIRCH Tél. 03.90.40.58.88 Réf. annonce : 51522141:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 60 m² PLOBSHEIM (67115) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/288/9/2889e773-ff6c-47cb-96ca-83a1de6d673f-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v39656295.html";"";"0390405888"
"TopAnnonces";"1";"27/06/2014";"39234891";"LE HAVRE";"76620";"studio";"330";"	F1 sanvic : dans petite maison indépendante. Tbe, cuisine, une pièce, sdd. Loyer : 330 euros honoraires d'agence : 200 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 6378234:saut ligne::saut paragraphe:	    ";"Location appartement studio 32 m² LE HAVRE (76620) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v39234891.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"40972210";"DINAN";"22100";"studio";"340";"	DINAN centre appartement T1bis au 1er étage comprenant une entrée avec cuisine aménagée, une grande pièce avec balcon, une salle de bains avec WC. chauffage individuel électrique.:saut ligne::saut paragraphe:	    ";"Location appartement studio 26 m² DINAN (22100) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/5c4/d/5c4dd451-369e-4c5d-88cf-f2f46d9740ca-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v40972210.html";"";"0296842222"
"TopAnnonces";"1";"27/06/2014";"39844901";"LE HAVRE";"76600";"T4";"660";"	F4 sanvic comprenant : séjour, cuisine, 3 chambres, salle de bains. Loyer : 620 euros + 40 euros charges honoraires d'agence : 620 euros n° mandat 00. DELAMARE Tél. 02.35.44.53.33 Réf. annonce : 9261978:saut ligne::saut paragraphe:	    ";"Location appartement 4 pièces 55 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/cea/6/cea67918-7ec9-4d6b-b79e-a41631cc07a4-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v39844901.html";"";"0235445333"
"TopAnnonces";"1";"27/06/2014";"41735000";"NICE";"06000";"T2";"1040";"	Nice centre, proche nice etoile, toutes commodités, 2 pièces principales, cuisine indépendante, salle de bains avec wc, rénové, chauffage indépendant, contacter l'agent mandataire au 06 22 01 56 53 CONSEILS ET SOLUTIONS IMMOBILIER Tél. 0146104705 Réf. annonce : APP-LCN-227-ACH:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 50 m² NICE (06000) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/900/7/9007d1b1-86a1-42ea-8d5e-10f4baa5fd5a-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41735000.html";"";"0146104705"
