"6Clics";"1";"19/01/2014";"48973994";"SAINT GEORGES D'OLÉRON";"17190";"4";"920";"Proche d'une belle plage (La gautrelle), maison pour 8 personnes avec piscine a louer";"A LOUER MAISON AVEC PISCINE 3 CHAMBRES";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48973994&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"20/01/2014";"48972826";"SAINT PIERRE D'OLÉRON";"17310";"4";"400";"Jolie maison récente de 80m² à louer sur St pierre dans une résidence calme";"SAINT PIERRE D'OLERON - CENTRE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48972826&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"20/01/2014";"48975948";"SAINT GEORGES D'OLÉRON";"17190";"4";"920";"Proche d'une belle plage (La gautrelle), maison pour 8 personnes avec piscine a louer";"A LOUER MAISON AVEC PISCINE 3 CHAMBRES";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48975948&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"20/01/2014";"48976286";"SAINT PIERRE D'OLÉRON";"17310";"3";"400";"chalet en bois climatisé au coeur d'un parc résidentiel avec piscine chauffée et près des commerces. La maison se compose de 2 chambres, 1 pièce de vie avec cuisine équipée, une salle de douche avec WC, une terrasse sous pergola, le tout sur un terrain d'environ 200 m² privatif avec 2 places de parking.";"LOCATION SAISONNIERE SAINT PIERRE D'OLERON";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48976286&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"19/01/2014";"48964892";"SAINT PIERRE D'OLÉRON";"17310";"3";"400";"chalet en bois climatisé au coeur d'un parc résidentiel avec piscine chauffée et près des commerces. La maison se compose de 2 chambres, 1 pièce de vie avec cuisine équipée, une salle de douche avec WC, une terrasse sous pergola, le tout sur un terrain d'environ 200 m² privatif avec 2 places de parking.";"LOCATION SAISONNIERE SAINT PIERRE D'OLERON";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48964892&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"19/01/2014";"48974139";"LE GRAND VILLAGE PLAGE";"17370";"3";"500";"A louer Grandvillage plage, maison avec 2 chambres, proche mer et à environ 1 km du centre ville";"A LOUER MAISON GRANDVILLAGE PLAGE PROCHE MER";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48974139&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"18/01/2014";"48976492";"LE GRAND VILLAGE PLAGE";"17370";"3";"500";"A louer Grandvillage plage, maison avec 2 chambres, proche mer et à environ 1 km du centre ville";"A LOUER MAISON GRANDVILLAGE PLAGE PROCHE MER";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48976492&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"18/01/2014";"48964556";"SAINT PIERRE D'OLÉRON";"17310";"4";"400";"Jolie maison récente de 80m² à louer sur St pierre dans une résidence calme";"SAINT PIERRE D'OLERON - CENTRE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48964556&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"17/01/2014";"48963846";"SAINT PIERRE D'OLÉRON";"17310";"3";"400";"chalet en bois climatisé au coeur d'un parc résidentiel avec piscine chauffée et près des commerces. La maison se compose de 2 chambres, 1 pièce de vie avec cuisine équipée, une salle de douche avec WC, une terrasse sous pergola, le tout sur un terrain d'environ 200 m² privatif avec 2 places de parking.";"LOCATION SAISONNIERE SAINT PIERRE D'OLERON";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48963846&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"18/01/2014";"48963198";"SAINT GEORGES D'OLÉRON";"17190";"4";"920";"Proche d'une belle plage (La gautrelle), maison pour 8 personnes avec piscine a louer";"A LOUER MAISON AVEC PISCINE 3 CHAMBRES";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48963198&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"17/01/2014";"48967803";"LE GRAND VILLAGE PLAGE";"17370";"3";"500";"A louer Grandvillage plage, maison avec 2 chambres, proche mer et à environ 1 km du centre ville";"A LOUER MAISON GRANDVILLAGE PLAGE PROCHE MER";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48967803&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"17/01/2014";"48976598";"SAINT GEORGES D'OLÉRON";"17190";"4";"500";"A LOUER AU PORT DU DOUHET A 200 M DE LA MER, MAISON DANS PARC RESIDENTIEL FERME COMPRENANT 3 CHAMBRES DONT UNE EN MEZZANINE, ET UN PATIO";"A LOUER LE DOUHET MAISON 3 CHAMBRES";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48976598&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"16/01/2014";"48975375";"SAINT PIERRE D'OLÉRON";"17310";"4";"";"Jolie maison récente de 80m² à louer sur St pierre dans une résidence calme";"SAINT PIERRE D'OLERON - CENTRE";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42867066_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48975375&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"16/01/2014";"48965847";"SAINT GEORGES D'OLÉRON";"17190";"4";"920";"Proche d'une belle plage (La gautrelle), maison pour 8 personnes avec piscine a louer";"A LOUER MAISON AVEC PISCINE 3 CHAMBRES";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42867072_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48965847&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"14/01/2014";"48960985";"SAINT GEORGES D'OLÉRON";"17190";"4";"920";"Proche d'une belle plage (La gautrelle), maison pour 8 personnes avec piscine a louer";"A LOUER MAISON AVEC PISCINE 3 CHAMBRES";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48960985&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"14/01/2014";"48961433";"SAINT GEORGES D'OLÉRON";"17190";"4";"500";"A LOUER AU PORT DU DOUHET A 200 M DE LA MER, MAISON DANS PARC RESIDENTIEL FERME COMPRENANT 3 CHAMBRES DONT UNE EN MEZZANINE, ET UN PATIO";"A LOUER LE DOUHET MAISON 3 CHAMBRES";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48961433&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"14/01/2014";"48960738";"SAINT PIERRE D'OLÉRON";"17310";"4";"";"Jolie maison récente de 80m² à louer sur St pierre dans une résidence calme";"SAINT PIERRE D'OLERON - CENTRE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48960738&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"14/01/2014";"48961022";"SAINT PIERRE D'OLÉRON";"17310";"3";"400";"chalet en bois climatisé au coeur d'un parc résidentiel avec piscine chauffée et près des commerces. La maison se compose de 2 chambres, 1 pièce de vie avec cuisine équipée, une salle de douche avec WC, une terrasse sous pergola, le tout sur un terrain d'environ 200 m² privatif avec 2 places de parking.";"LOCATION SAISONNIERE SAINT PIERRE D'OLERON";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48961022&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"14/01/2014";"48961202";"LE GRAND VILLAGE PLAGE";"17370";"3";"500";"A louer Grandvillage plage, maison avec 2 chambres, proche mer et à environ 1 km du centre ville";"A LOUER MAISON GRANDVILLAGE PLAGE PROCHE MER";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48961202&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"19/04/2014";"49309209";"CARANTEC";"29660";"4";"582";"Domaine de Mescaro, Maison T4 avec garage, entrée avec placard, WC, 3 chambres dont 1 avec placard, salle de bains avec baignoire et WC, séjour salon avec cuisine aménagée et équipée, terrasse expo SUD/OUEST.  Loyer :  582.00 €  Charges : 20.00 €  Honoraires : 488,88 €  DPE : D  Agence A.LOUER 06.22.43.65.76 / 02.98.20.90.42";"Maison Carantec   4 piece(s)   69 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42952510_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49309209&provenance=consultation&TCKID=AFF6644";"";"0622436576";"0298209042"
"6Clics";"1";"29/04/2014";"49329481";"PLÉRIN";"22190";"3";"590";"Proche de la mer et des commerces, maison mitoyenne de type 3, Villas Saint Laurent, composée d'une entrée avec placard, wc, salon séjour, cuisine ouverte. A l'ét., 2 chambres dont une avec placard, espace rangement, salle de bains. Terrasse et jardin clos, garage.  Classe énergie D. hon. 7% du loyer annuel HC  Agence A LOUER 02.96.77.28.77";"Maison Plerin   3 piece(s)   58 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42958493_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49329481&provenance=consultation&TCKID=AFF6644";"";"0296772877";"0296772877"
"6Clics";"1";"20/05/2014";"49383564";"PLOUËR SUR RANCE";"22490";"2";"408";"Dans résidence récente à proximité du centre bourg, appartement T2 au 1er étage avec balcon plein sud, comprenant: entrée avec placard, séjour avec  coin cuisine, une chambre avec placard, SDE avec WC, cave et parking. Classe énergétique: D.Loyer: 408 € H.C. (Honos 7 % du loyer annuel H.C.) www.alouer-locationgestion.fr ALOUER DINAN 02.96.85.80.30";"Maison Plouer Sur Rance   2 piece(s)   41 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42973115_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49383564&provenance=consultation&TCKID=AFF6644";"";"0296858030";"0296772877"
"6Clics";"1";"31/03/2014";"49195459";"TRÉGUEUX";"22950";"3";"570";"Dans un environnement calme et agréable, Villas de la Perrière, maison mitoyenne de type 3 composé d'une entrée  sur la pièce vie, cuisine américaine,  un dégagement avec placard, wc. A l'étage : 2 chambres et une salle de bains avec wc et un espace rangement.  Garage, terrasse et jardin clos.  Classe énergie D. Honoraires 7% du loyer annuel HC.  Agence A Louer 02 96 77 28 77";"Maison Tr?gueux   3 piece(s)   62 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42937237_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49195459&provenance=consultation&TCKID=AFF6644";"";"0296772877";"0296772877"
"6Clics";"1";"29/05/2014";"49410359";"CARANTEC";"29660";"4";"520";"Disponible, maison T4 duplex avec garage, cuisine US, séjour salon sur terrasse, WC, cellier, à l'étage, 3 chambres dont 1 avec placard, SDB avec WC. Classe énergie D.  Loyer : 520 €  Charges : 35 €  Honos : 436.80 €    Agence A.LOUER 06.22.43.65.76. ou 02.98.20.90.42";"Maison Carantec   4 piece(s)   77 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42979594_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49410359&provenance=consultation&TCKID=AFF6644";"";"0622436576";"0298209042"
"6Clics";"1";"07/06/2014";"49448450";"PLÉRIN";"22190";"5";"750";"A saisir ! Dans un lotissement calme, proche de Plérin et des commodités, maison de type 5 composé d'une entrée, cuisine ouverte sur séjour, chambre, salle d'eau attenante, wc. A l'étage, 3 chambres, salle de bains, wc séparés. Terrasse, jardin, garage, chauffage gaz.                                                                                                                                                                                                                                                             Classe énergie D. Honoraires 7% du loyer annuel HC  Agence A LOUER 02.96.77.28.77";"Maison Plerin   5 piece(s)   90 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42989239_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49448450&provenance=consultation&TCKID=AFF6644";"";"0296772877";"0296858030"
"6Clics";"1";"25/05/2014";"";"SAINT BLAISE LA ROCHE";"67420";"6";"165000";"Vends belle maison à Saint-Blaise-la-Roche, sur 9 ares, convenant à une grande famille. Elle comprend une cuisine, une grande pièce salon-salle à manger, 4 chambres, un garage pour deux voitures, une buanderie et un cellier en terre battue. Chauffage central fuel et deux poêles à bois. Elle est très bien située, en lisière de forêt, dans un beau cadre calme et verdoyant dominant le village. Saint-Blaise a plusieurs commerces et une gare (Strasbourg - Saint-Dié). Possibilité d\'aménager les combles.";"Belle et grande maison";"PARTICULIER";"";"";"";"";"";""
"6Clics";"1";"18/04/2014";"";"EBERSHEIM";"67600";"4";"224900";"";"Maison 90m² plein sud";"PARTICULIER";"";"";"";"";"";""
"6Clics";"1";"29/05/2014";"49410351";"LA ROCHELLE";"17000";"1";"289";"Exceptionnel ! Dans une résidence neuve basse consommation, Bd Sautel, disponible immédiatement  proche de toutes les commodités, studio en rez de chaussée comprenant une entrée, une pièce de vie avec un placard et un coin cuisine équipé, salle d'eau avec WC.  Visiophone digicode, parking aérien, cave. Classe énergie B. Provisions sur charges : 50 € (eau et chauffage compris)  Honoraires 7% du loyer annuel hors charges.    AGENCE A.LOUER 02.51.89.28.00  / 06.22.43.66.14";"Appartement La Rochelle   1 piece(s)   22 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42979580_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49410351&provenance=consultation&TCKID=AFF6644";"";"0251892800";"0622436614"
"6Clics";"1";"20/05/2014";"49383648";"LA ROCHELLE";"17000";"1";"306";"Exceptionnel ! Dans une résidence neuve basse consommation, Bd Sautel, disponible 07/08/2014 proche de toutes les commodités, studio en rez de chaussée comprenant une entrée, une pièce de vie avec un placard et un coin cuisine équipé, salle d'eau avec WC.  Interphone digicode, parking aérien, cave. Classe énergie B. Provisions sur charges : 50 € (eau et chauffage compris)  Honoraires 7% du loyer annuel hors charges.  AGENCE A.LOUER 02.51.89.28.00  / 06.22.43.66.14";"Appartement La Rochelle   1 piece(s)   22 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42973093_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49383648&provenance=consultation&TCKID=AFF6644";"";"0251892800";"0622436614"
"6Clics";"1";"29/04/2014";"49329469";"LA ROCHELLE";"17000";"1";"291";"Dans une résidence neuve basse consommation, Bd André Sautel,  disponible le 28 avril 2014, proche de toutes les commodités, studio en rez de chaussée comprenant une entrée, une pièce de vie avec un placard et un coin cuisine équipé, salle d'eau avec WC.  Visiophone digicode, parking aérien, cave. Classe énergie B. Provisions sur charges 50 € (eau et chauffage compris)  Honoraires 7% du loyer annuel hors charges.  AGENCE A.LOUER 02.51.89.28.00 / 06.22.43.66.14";"Appartement La Rochelle   1 piece(s)   20 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42958485_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49329469&provenance=consultation&TCKID=AFF6644";"";"0251892800";"0622436614"
"6Clics";"1";"23/01/2014";"48977339";"SAINT PIERRE D'OLÉRON";"17310";"3";"500";"A LOUER DANS RESIDENCE AVEC PISCINE APPARTEMENT 2 PIECES CABINE VUE MER";"A LOUER LA COTINIERE DANS RESIDENCE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48977339&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"21/01/2014";"48963279";"SAINT PIERRE D'OLÉRON";"17310";"3";"500";"A LOUER DANS RESIDENCE AVEC PISCINE APPARTEMENT 2 PIECES CABINE VUE MER";"A LOUER LA COTINIERE DANS RESIDENCE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48963279&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"12/04/2014";"49240339";"LA ROCHELLE";"17000";"1";"330";"Dans une résidence neuve basse consommation, Bd Sautel, disponible en juillet proche de toutes les commodités, studio en rez de chaussée comprenant une entrée, une pièce de vie avec un placard et un coin cuisine équipé, salle d'eau avec WC.  Visiophone digicode, parking aérien, cave. Classe énergie B. Provisions sur charges : 50 € (eau et chauffage compris)  Honoraires 7% du loyer annuel hors charges.    AGENCE A.LOUER 02.51.89.28.00 / 06.22.43.66.14";"Appartement La Rochelle   1 piece(s)   22 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42948634_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49240339&provenance=consultation&TCKID=AFF6644";"";"0251892800";"0622436614"
"6Clics";"1";"19/01/2014";"48974387";"SAINT PIERRE D'OLÉRON";"17310";"3";"500";"A LOUER DANS RESIDENCE AVEC PISCINE APPARTEMENT 2 PIECES CABINE VUE MER";"A LOUER LA COTINIERE DANS RESIDENCE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48974387&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"17/01/2014";"48964367";"SAINT PIERRE D'OLÉRON";"17310";"3";"500";"A LOUER DANS RESIDENCE AVEC PISCINE APPARTEMENT 2 PIECES CABINE VUE MER";"A LOUER LA COTINIERE DANS RESIDENCE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48964367&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"14/01/2014";"48961616";"SAINT PIERRE D'OLÉRON";"17310";"3";"500";"A LOUER DANS RESIDENCE AVEC PISCINE APPARTEMENT 2 PIECES CABINE VUE MER";"A LOUER LA COTINIERE DANS RESIDENCE";"PROFESSIONNEL";"";"";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=48961616&provenance=consultation&TCKID=AFF6644";"";"";""
"6Clics";"1";"31/03/2014";"49195338";"ISIGNY SUR MER";"14230";"2";"350";"Isigny Sur Mer, dans résidence récente,T2 comprenant entrée avec placard, cuisine ouverte sur séjour avec beau balcon exposé plein sud,1 chambre avec placard, SDE et WC. Cave et place de parking.  Bilan énergie : D.  Honoraires : 7% du loyer annuel hors charges.  Pour visiter merci de me contacter au 06.22.43.66.10 ou 02.31.25.51.30";"Appartement Isigny-sur-mer   2 piece(s)   41 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42937225_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49195338&provenance=consultation&TCKID=AFF6644";"";"0622436610";"0231255130"
"6Clics";"1";"21/06/2014";"49490525";"CAEN";"14000";"2";"480";"Appartement deux pieces dans résidence de standing proche commerces et transports en communs, Comprenant entrée, cuiisine ouverte sur le séjour donnant sur belle terrasse, une chambre avec placards, une salle d'eau avec douche a l'italienne et WC. Cave et parking sécurisé en sous-sol. Classe énergie B.  Honoraires : 7% du loyer annuel hc.  Pour nous contacter  Agence A LOUER au 06.22.43.66.10/02.31.25.51.30";"Appartement Caen   2 piece(s)   41 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_43002138_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49490525&provenance=consultation&TCKID=AFF6644";"";"0622436610";"0231255130"
"6Clics";"1";"21/06/2014";"49490545";"AUNAY SUR ODON";"14260";"2";"385";"Aunay-sur-Odon proche centre ville, dans résidence récente et calme, appartement deux piéces de 40.63m² comprenant une entrée avec placard  une cuisine ouverte sur le séjour avec accés sur balcon,1 chambre avec placard et penderie, une salle d'eau avec WC. Cave et place de parking sécurisée. Bilan énergie : D  Honoraires : 7% du loyer HC annuel.  Pour visiter nous contacter au 06.22.43.66.10 ou 02.31.25.51.30";"Appartement Aunay Sur Odon   2 piece(s)   41 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_43002119_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49490545&provenance=consultation&TCKID=AFF6644";"";"0622436610";"0231255130"
"6Clics";"1";"21/06/2014";"49490534";"CAEN";"14000";"2";"370";"RESIDENCE NEUVE et BBC bd Leroy, T2 de 39m2 comprenant entrée avec placards, cuisine américaine ouverte sur séjour avec balcon, 1 chambre avec placard, SDE et WC. Ascenseur, cave et parking en sous-sol. Classe énergie A.  Hon. : 7% du loyer annuel hors charges.  Pour Visiter nous contacter au  02.31.25.51.30";"Appartement Caen   2 piece(s)   39 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_43002137_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49490534&provenance=consultation&TCKID=AFF6644";"";"0231255130";"0231255130"
"6Clics";"1";"07/06/2014";"49448458";"VIRE";"14500";"3";"457";"Appartement 3 pieces d'une superficie de 62 m2 dans une résidence récente située dans une environnement calme et verdoyant. Cet appartement est composé d'une entrée avec rangements, une cuisine aménagée ouverte sur un bel espace séjour avec un accés terrasse, deux chambres dont une avec placards et penderie, une salle d'eau, un WC ind, un céllier et deux places de parking privatives.  Bilan énergie : D  Honoraires d'agence : 7% du loyer annuel hors charges.  Agence A Louer Aurélie : 06.22.43.66.10 / 02.31.25.51.30";"Appartement Vire   3 piece(s)   62 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42989201_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49448458&provenance=consultation&TCKID=AFF6644";"";"0622436610";"0231255130"
"6Clics";"1";"29/05/2014";"49410329";"ISIGNY SUR MER";"14230";"2";"380";"BEL APPARTEMENT DEUX PIECES DE 40,68 M2 EN REZ DE JARDIN DANS UNE RESIDENCE CALME ET PROCHE DES COMMERCES.   Cet appartement est composé d'une entrée avec placard, une cuisine ouverte donnant sur un bel espace séjour, une chambre avec rangements,  une salle d'eau et wc, une grande terrasse sans vis à vis. Une cave et une place de parking.  Bilan énergie : D.  Honoraires : 7% du loyer annuel h.c.  Nous contacter au 02.31.25.51.30 ou 06.22.43.66.10";"Appartement Isigny Sur Mer   2 piece(s)   41 m2";"PROFESSIONNEL";"";"http://perso.mixad.com/Photos/THUMBS/1215383_42979552_1.jpg";"http://perso.mixad.com/pa/annonce/annonce_detail.asp?NUM=49410329&provenance=consultation&TCKID=AFF6644";"";"0231255130";"0622436610"
