"Normandie";"1";"26/06/2014";"153068";"LE HAVRE";"76600";"Appartement";"588";"Appartement F3 dans immeuble calme et propre:saut paragraphe:Cuisine aménagée indépendante:saut paragraphe:Belle pièce de vie:saut paragraphe:Deux chambres:saut paragraphe:Salle de douche, WC:saut paragraphe:Chauffage et eau chaude collectifs:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Appartement";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@143@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=153068&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"144211";"LE HAVRE";"76600";"Divers";"7200";"A vendre- droit au bail - Le havre centre de ville .:saut paragraphe:Local commercial 45M2  avec 13M2 de réserve , état neuf .:saut paragraphe:Droit au bail 20000 Euro , Loyer 600 Euro , foncier annuel 1400 Euro .:saut paragraphe:bail tout commerces .:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@446-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144211&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"144209";"LE HAVRE";"76600";"Divers";"403200";"A LOUER -  Local commercial  centre ville le Havre - emplacement n° 1  - environ 90M2  avec une cave de 37M2 :saut paragraphe:droit au bail à 60000Euro  - loyer mensuel 2800 Euro HT  , foncier environ 3800 Euro  par an . nous contacter  pour visiter .:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@452-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144209&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"143804";"SANDOUVILLE";"76430";"Divers";"184800";"A LOUER Sandouville Entrepôt 4400m2 dans la Zone Industrielle et Portuaire, sur le Parc des Alizées, nous vous proposons à la location 2 cellules d'entrepôts disposant d'une grande hauteur de stockage, ponts roulants possible:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@184jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=143804&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"144230";"LE HAVRE";"76600";"Divers";"14400";"A LOUER LOCAL COMMERCIAL 70 M2  :saut paragraphe:quartier d'affaires et de bureau .:saut paragraphe:Proche tout commerces et centre ville et tramway à proximité. :saut paragraphe:Loyer de 1200Euro TTC  mensuel .:saut paragraphe:Prévoir travaux , vitrine importante .:saut paragraphe:Nous consulter rapidement .:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@381-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144230&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144203";"LE HAVRE";"76600";"Divers";"36000";"A LOUER Le Havre Quartier Sud Local commercial 243 m2, bel emplacement dans immeuble neuf, secteur réhabilité et en développement, possibilité tout commerce:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@503jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144203&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"144208";"GONFREVILLE-L'ORCHER";"76700";"Divers";"";"A LOUER Ensemble de bureaux neufs Le Havre périphérie, belle prestation, 120Euro HT HC/m2/an:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@462ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144208&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"144258";"LE HAVRE";"76600";"Divers";"";"A LOUER Ensemble de 75 702 m2 Le Havre Quartier Sud, implanté sur l'ancien site :guillemet:SAGE:guillemet:, un ensemble immobilier d'environ 75 000 m2 à usage de show room, entrepôt et bureaux.:saut paragraphe:Emplacement en entrée de ville, axe Sud:saut paragraphe:Loyer compris entre 40 et 55 Euro / m2 / An HT HC, en fonction de la localisation et des travaux demandés.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@234jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144258&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144229";"LE HAVRE";"76600";"Divers";"187200";"A LOUER Plateau de bureaux Le Havre Ville Haute 120 m2, construction HQE située en Zone Franche:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@384ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144229&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"153071";"LE HAVRE";"76600";"Appartement";"330";"Chambre meublée propre et lumineuse:saut paragraphe:Coin cuisine avec réfrigérateur et plaques:saut paragraphe:Un clic-clac, une armoire, une table pliante, une chaise, un porte manteau, un miroir:saut paragraphe:Salle de douche avec lavabo dans la chambre:saut paragraphe:WC en partage sur le palier:saut paragraphe:Libre le 2 juillet 2014:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Appartement";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@141@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=153071&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"144226";"LE HAVRE";"76600";"Divers";"";"Au Havre, dans le quartier des Docks, nous vous proposons à la location ou à la vente, des surfaces de bureaux au sein d'un programme neuf de grande qualité.:saut paragraphe:Possibilité d'étudier la construction d'un clé en main.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@397ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144226&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144214";"LE HAVRE";"76600";"Divers";"5592";"A VENDRE - Le Havre- Centre de ville - Droit au Bail à 70000 Euro:saut paragraphe:local commercial de 35 M2  , loyer 1400 Euro par trimestre , foncier inclus, très bonne situation , quartier dynamique.:saut paragraphe:activité  prêt à porter , nous consulter, affaire à saisir .:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@433-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144214&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"144252";"ROGERVILLE";"76700";"Divers";"108000";"Dans la ZAC de Rogerville, nous vous proposons à la location, sur un terrain de 5000 m2, un entrepôt de 1600 m2 accompagné d'un immeuble de bureaux de 300 m2 et d'un ensemble d'algeco de 70 m2.:saut paragraphe:L'entrepôt bénéficie de 4 ponts roulants de 10 T et d'une grande hauteur.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@274jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144252&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144205";"LE HAVRE";"76600";"Divers";"26400";"a vendre - fond de commerce - activité bar -secteur Coty -:saut paragraphe:200 m2 avec un étage , proche tout commerces , rue passante .:saut paragraphe:LOYER 2200 Euro TTC foncier inclus .:saut paragraphe:Droit au bail à 80000 Euro . :saut paragraphe:Nous contacter:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@480-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144205&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=1";"";""
"Normandie";"1";"26/06/2014";"146902";"LE HAVRE";"76600";"Divers";"";"A LOUER Le Havre Ville Haute Local d'activité de 480 m2, nous vous proposons à la location, un atelier de 480 m2 environ sur un terrain de 3300 m2.:saut paragraphe:L'atelier dispose d'une grande porte de livraison de plain pied. Renseignements à l'agence.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@333jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=146902&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144238";"SANDOUVILLE";"76430";"Divers";"120000";"A LOUER - Local d'activité de 1540 m2 - Sandouville:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@330jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144238&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144278";"LE HAVRE";"76600";"Divers";"";"A LOUER Plateau de bureaux Le Havre Centre Ville:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@162ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144278&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144251";"SANDOUVILLE";"76430";"Divers";"102000";"Dans la zone des Alizés, nous vous proposons à la location un local local d'activité d'environ 1500 m2 avec une cour extérieure d'environ 3500 m2 et une très bonne visibilité.:saut paragraphe:Lot 1 : 665 m2 d'atelier + 115 m2 environ de bureaux:saut paragraphe:Lot 2 : 665 m2 d'atelier + 115 m2 environ de bureaux. Pont roulant de 5T:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@276jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144251&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144121";"ROUEN";"76000";"Divers";"146160";"A LOUER Rouen Rive Gauche proche ZI Entrepôt 1000m2 comprenant bureaux, sanitaires, trois portes quais accès PL (facilité de manoeuvre), deux portillons piétons, une mezzanine le tout entièrement sécurisé avec portail sur cours. Dalle de béton propre et en parfait état. Libre toutes activités sauf garage. Accès facile par zone industrielle. Produit propre et rare sur ROUEN:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@799jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144121&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144111";"SAINT-ROMAIN-DE-COLBOSC";"76430";"Divers";"";"A LOUER Saint Romain Ensemble de bureaux neufs divisibles, en R+1, très bon emplacement, accès autoroute A29:saut paragraphe:au RDC, 2 lots de 69 et 136m2:saut paragraphe:au 1er étage, 2 lots de 61 et 125m2:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@824ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144111&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144269";"LE HAVRE";"76600";"Divers";"";"A LOUER Local d'activité de 2700 m2 Le Havre, dans le quartier de l'Eure, sur un axe passant, un emplacement de premier ordre pour une entreprise ayant besoin de surface de show room, bureaux, entrepôt et parking.:saut paragraphe:L'ensemble immobilier est situé sur un terrain d'environ 3300 m2 et se décompose de la manière suivante::saut paragraphe:- 800 m2 de showroom:saut paragraphe:- 400 m2 de bureaux:saut paragraphe:- 1500 m2 d'entrepôt:saut paragraphe:- 500 m2 de terrain à usage de parkings:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@198jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144269&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"148416";"LE HAVRE";"76600";"Divers";"";"A LOUER Le Havre Vauban Surfaces commerciales et bureaux dans le cadre d'un pôle de commerces et de loisirs ouvert 7j/7. :saut paragraphe:Renseignements à l'agence.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@238jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=148416&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144245";"LE HAVRE";"76600";"Divers";"";"Au Havre, dans le quartier de l'Eure, au sein d'un immeuble de bureau récent, plusieurs surfaces de bureau disponibles à la location.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@301ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144245&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144276";"LE HAVRE";"76600";"Divers";"";"A LOUER - Bureaux 170m2 Le Havre Centre Ville:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@167ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144276&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144274";"SANDOUVILLE";"76430";"Divers";"174252";"Dans la Zone Industrielle et Portuaire, sur le Parc des Alizées, nous vous proposons à la vente ou à la location, plusieurs cellules à usage d'entrepôt disposant d'une grande hauteur de stockage.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@185jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144274&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"143807";"LE HAVRE";"76600";"Divers";"";"A vendre - murs commerciaux - local vide - 34M2:saut paragraphe:volet roulant -chauffage électrique-petite cave- grandes vitrines-parquet au sol :saut paragraphe:parking à proximité -:saut paragraphe:Nous consulter pour faire visite :saut paragraphe:75000 Euro FAI:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@780-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=143807&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144127";"LE HAVRE";"76600";"Divers";"220824";"A vendre - Local commercial proche Coty - 160M2 environ :saut paragraphe:Loyer de 1533 .50 Euro  par mois , provision sur foncier de 358 Euro :saut paragraphe:Nous consulter pour faire visite et pour offre .:saut paragraphe:Pas sérieux s'abstenir.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@776-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144127&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"152211";"NOTRE-DAME-DE-GRAVENCHON";"76330";"Terrain";"";"A LOUER Notre Dame de Gravenchon Terre plein 1500M2 comprenant 4 modules algécos (bureau avec chauffage électrique, wc), aire de lavage aux normes.:saut paragraphe:Renseignements à l'agence:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Terrain";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@524jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=152211&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144131";"LE HAVRE";"76600";"Divers";"291600";"Emplacement n°1 dans galerie  marchande AUCHAN Mt Gaillard .:saut paragraphe:Cession de droit au bail  100000 Euro net vendeur.:saut paragraphe:Frais agence 7200 Euro HT .:saut paragraphe:Loyer annuel 24000  Euro  HT , charges de galerie 3600 Euro HT , foncier 1000 Euro .:saut paragraphe:45 M2 RDC , 55 M2  premier étage .:saut paragraphe:Idéale pour franchises - nous consulter si candidat sérieux .:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@749-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144131&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=2";"";""
"Normandie";"1";"26/06/2014";"144133";"LE HAVRE";"76600";"Divers";"45000";"A louer - droit au bail 20000 Euro - Le Havre Coty - 118 M2 avec 15 M2  de réserve .:saut paragraphe:Loyer annuel de 45000 Euro HT. Foncier de 1800 Euro annuels :saut paragraphe:Emplacement n°1 idéal pour franchise .:saut paragraphe:Nous contacter pour visite , pas sérieux s'abstenir .:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@748-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144133&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=3";"";""
"Normandie";"1";"26/06/2014";"144157";"LE HAVRE";"76600";"Divers";"";"A LOUER Surfaces de bureaux Le Havre Centre Ville 465m2 et 200m2, bel emplacement, ascenseur, proximité Gare et tramway:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@640ja@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144157&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=3";"";""
"Normandie";"1";"26/06/2014";"144156";"GONFREVILLE-L'ORCHER";"76700";"";"21000";"A LOUER Le Havre périphérie Local d'activité 340m2, avec accès PL, comprenant 260m2 d'atelier et 80m2 de bureaux cloisonnés, parking privé en façade:saut ligne::saut paragraphe:				";"Immobilier -- Immo location";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@644jfb@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144156&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=3";"";""
"Normandie";"1";"26/06/2014";"144179";"BOLBEC";"76210";"Divers";"122400";"A LOUER sur BOLBEC bureau ou activité libéral 1 local de 83M2 comprenant 1 accueil 1 salle de conférence 1 salle social wc point d'eau et 3 bureaux.:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@558@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144179&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=3";"";""
"Normandie";"1";"26/06/2014";"144151";"LE HAVRE";"76600";"Divers";"4800";"A LOUER - Droit au bail - local commercial de 50 M2 avec 12M linéaire de vitrines - quartier rénové , Plusieurs petites réserves de 25 M2  environ. possibilité d'achat des murs commerciaux :saut paragraphe:droit au bail de 35000 Euro  , faible loyers et charges .:saut paragraphe:Nous consulter pour de plus amples renseignements .:saut ligne::saut paragraphe:				";"Immobilier -- Immo location -- Divers";"PROFESSIONNEL";"";"http://www.annonces-normandie.fr/datas/pa_photo/annonces/760110@652-fp@1.jpg";"http://www.annonces-normandie.fr/cms/273/?ida=144151&rid=20&srid=20L&c1=&c2=&dpt=&pmx=&pmi=&mc=&p=3";"";""
