"AnnoncesJaunes";"1";"26/06/2014";"1b594131-57d8-e111-b8bc-001517782573";"LEHAUCOURT";"02420";"3";"450";":saut ligne::saut paragraphe:			Résidence sécurisée à 5 minutes au nord de St Quentin proche accès rapide de la zone commerciale Auchan et Cora. Place de parking. Charges de copropriétés comprises, entretiens des espaces verts, interphone, entretiens des communs, portail automatique. Appartement T2bis avec pièce de vie principale avec placards (penderie et étagère), un coin kitchenette équipée de plaques électriques, frigidaires et évier sur meuble, cellier, un bureau, dégagement desservant une chambre avec placard, une salle de bains et un WC indépendant. BELVIA Immobilier. - Dépôt de garantie : 392€:point virgule:référence annonceur : 2577098";"	Location Appartement  ?ehaucourt (02420)  55 m²  ?50 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20120728/1B594131-57D8-E111-B8BC-001517782573_4BFDE8F3-48DF-497F-B8BE-2F1BA27B360A_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/51/location/appartement/lehaucourt/1b594131-57d8-e111-b8bc-001517782573.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"2ef6722d-6985-e311-a30d-5cf3fc6a23ca";"LEHAUCOURT";"02420";"3";"520";":saut ligne::saut paragraphe:			Résidence sécurisée à 5 minutes au nord de St Quentin proche accès rapide de la zone commerciale Auchan et Cora. Place de parking. Charges de copropriétés comprises, entretiens des espaces verts, interphone, entretiens des communs, portail automatique. Appartement T3 avec pièce principale avec placards penderie et étagère, une cuisine indépendante avec cellier, 2 chambres avec placards penderie et étagères, une salle de bains et un WC indépendant. BELVIA Immobilier. - Dépôt de garantie : 456€:point virgule:référence annonceur : 2577100";"	Location Appartement  ?ehaucourt (02420)  62 m²  ?20 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140125/2EF6722D-6985-E311-A30D-5CF3FC6A23CA_1C26D0A0-17E6-4A17-ABF5-FB33BC214CAC_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/129/location/appartement/lehaucourt/2ef6722d-6985-e311-a30d-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"3a2405fa-e2c1-e311-a2a5-5cf3fc6a23ca";"SOISSONS";"02200";"2";"520";":saut ligne::saut paragraphe:			A louer à SOISSONS. Au milieu des espaces verts, la résidence LETELLIER vous propose cet appartement T2 avec carrelage dans la cuisine semi-équipée. Placards aménagés dans la chambre, sol en carrelage pour l'entrée, le séjour ouvert sur balcon, la cuisine et la salle de bains, moquette dans la chambre. Volets roulants et interphone. Double vitrage et chauffage électrique. BELVIA Immobilier. - Dépôt de garantie : 459€:point virgule:référence annonceur : 4369738";"	Location Appartement  ?oissons (02200)  48 m²  ?20 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140412/3A2405FA-E2C1-E311-A2A5-5CF3FC6A23CA_464524F1-6FBE-425F-9CDC-AAA804197E38_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/140/location/appartement/soissons/3a2405fa-e2c1-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"ae4a3e4d-5789-e311-a30d-5cf3fc6a23ca";"BOURG EN BRESSE";"01000";"2";"380";":saut ligne::saut paragraphe:			BOURG, à proximité de la gare, appartement de type 2 en duplex de 40m². Il se compose d'un coin cuisine ouvert sur séjour, un bureau, une salle d'eau. A l'étage, une chambre. Libre le 27/04/2014 Loyer : 420 Euros.. FA : 273.60 Euros - Dépôt de garantie : 380€:point virgule: - Quartier : GAREréférence annonceur : 9439642";"	Location Appartement  ?ourg en bresse (01000)  40 m²  ?80 € - IMMO DE FRANCE AIN";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140130/AE4A3E4D-5789-E311-A30D-5CF3FC6A23CA_CC27D5DF-DB86-4615-AA94-7A1039C98EA9_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/130/location/appartement/bourg-en-bresse/ae4a3e4d-5789-e311-a30d-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"594213dd-e7f8-e311-a2a5-5cf3fc6a23ca";"VALS-LES-BAINS";"07600";"";"62";":saut ligne::saut paragraphe:			Place de parking dans un grand garage Loyer 58 € + 4€  FA 40€ Bip 76.22€";"	Location Parking  ?als-les-bains (07600)  ?2 € - Immo de France Valrim Sud";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140621/594213DD-E7F8-E311-A2A5-5CF3FC6A23CA_BCA10B9E-AC50-4A8C-83D2-816661430FF7_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/150/location/parking/vals-les-bains/594213dd-e7f8-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"5ac44121-7672-e211-b170-5cf3fc6a23ca";"SAINT LAURENT SUR SAONE";"01750";"1";"313";":saut ligne::saut paragraphe:			REF 60104St Laurent sur SaôneAppartement T1, 1er étage, d'une surface de 35m² environ Séjour avec coin cuisine, chambre, SDB, WCChauffage électriquelibre de suite - Dépot de garantie : 312.96";"	Location Appartement  ?aint laurent sur saone (01750)  ?13 € - Agence Ducastel Seguin";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20130209/5AC44121-7672-E211-B170-5CF3FC6A23CA_B316FC95-1608-4AD5-9C69-D3CCA0633DDB_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/79/location/appartement/saint-laurent-sur-saone/5ac44121-7672-e211-b170-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"0161071f-9fdc-e311-a2a5-5cf3fc6a23ca";"THOISSEY";"01140";"1";"300";":saut ligne::saut paragraphe:			THOISSEY - A LOUER - Appartement type 1 au 1er étage d'environ 30 m2 comprenant coin cuisine aménagée, une chambre, Salle d'eau, wc, chauffage électrique - interphone - Loyer : 300 E / mois - Charges : 5 E - DPE : D   Informations loi Alur : Statut négociateur :  - Quartier/Proximité : THOISSEY";"	Location Appartement  ?hoissey (01140)  30 m²  ?00 € - Agence Immobili? M.B.R.";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140516/0161071F-9FDC-E311-A2A5-5CF3FC6A23CA_BB5BD76F-AC8E-4BAA-BADB-B2773EA5E290_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/145/location/appartement/thoissey/0161071f-9fdc-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"64d553b6-551a-e211-87e5-001517782573";"OYONNAX";"01100";"2";"420";":saut ligne::saut paragraphe:			OYONNAX: Ce joli T2 se situe dans une environnement calme et sécurisé.  Il se compose d'un séjour lumineux ouvrant sur balcon, cuisine ouverte, salle de bain, wc séparé , chambre avec rangements.  Chauff individuel elec.  Place de parking privatives. BELVIA Immobilier. - Dépôt de garantie : 380€:point virgule:référence annonceur : 2573698";"	Location Appartement  ?yonnax (01100)  51 m²  ?20 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20121020/64D553B6-551A-E211-87E5-001517782573_2B60F289-0930-4B89-A756-0C68290EEA8E_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/63/location/appartement/oyonnax/64d553b6-551a-e211-87e5-001517782573.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"d460071f-9fdc-e311-a2a5-5cf3fc6a23ca";"SATILLIEU";"07290";"3";"350";":saut ligne::saut paragraphe:			Satillieu, appartement T3 d'environ 79m² comprenant une cuisine ouverte sur un grand séjour, deux chambres, salle de bain avec douche, balcon. Parking à proximité. A voir!  Honoraires de location: 293.02€            loyer: 350€+ 10€ de charges Contactez l'agence CIB au 04 75 67 03 79  Informations loi Alur : Honoraires = 323 euros, Statut négociateur : Salarié - Quartier/Proximité :  Satillieu";"	Location Appartement  ?atillieu (07290)  79 m²  ?50 € - CIB Immobilier";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140516/D460071F-9FDC-E311-A2A5-5CF3FC6A23CA_FA14314B-5F7E-489C-A2AE-B851F794A520_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/145/location/appartement/satillieu/d460071f-9fdc-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"1f47f2da-5c01-e311-9ab4-5cf3fc6a23ca";"ARBENT";"01100";"2";"396";":saut ligne::saut paragraphe:			Au sein d'une résidence située à deux pas des commodités, agréable T2 disposant d'un séjour avec balcon, d'une cuisine, d'une chambre, d'une salle de bain aménagée.  Rangements. Parking privatif. BELVIA Immobilier. - Dépôt de garantie : 350€:point virgule:référence annonceur : 2574928";"	Location Appartement  ?rbent (01100)  48 m²  ?96 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20130810/1F47F2DA-5C01-E311-9AB4-5CF3FC6A23CA_21BBB469-1163-4807-A63A-7F07E6DDE3A0_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/105/location/appartement/arbent/1f47f2da-5c01-e311-9ab4-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"ace7cdf5-3890-e211-b170-5cf3fc6a23ca";"BELLEY";"01300";"2";"390";":saut ligne::saut paragraphe:			BELLEY : dans résidence au calme à 5 min du centre-ville charmant T2 disposant d'une chambre, d'une cuisine et d'une salle de bain aménagées, d'un séjour ouvrant sur un balcon.  Place de parking privatives. BELVIA Immobilier. - Dépôt de garantie : 350€:point virgule:référence annonceur : 2575050";"	Location Appartement  ?elley (01300)  46 m²  ?90 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20130319/ACE7CDF5-3890-E211-B170-5CF3FC6A23CA_40C883BD-515C-4CAC-80A4-9305D7B8EC69_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/85/location/appartement/belley/ace7cdf5-3890-e211-b170-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"5a4213dd-e7f8-e311-a2a5-5cf3fc6a23ca";"VALS-LES-BAINS";"07600";"";"62";":saut ligne::saut paragraphe:			Place de parking dans un grand garage Loyer 58 € + 4€  FA 40€ Bip 76.22€";"	Location Parking  ?als-les-bains (07600)  ?2 € - Immo de France Valrim Sud";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140621/5A4213DD-E7F8-E311-A2A5-5CF3FC6A23CA_7E1B9BD9-B76C-4DA7-9B9E-4D3F05C2C54F_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/150/location/parking/vals-les-bains/5a4213dd-e7f8-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"a690f3e0-3ffb-e311-a2a5-5cf3fc6a23ca";"CROTTET";"01290";"3";"453";":saut ligne::saut paragraphe:			CROTTET Proche centre, pav. neuf type 3 plain-pied, avec garage, jardin. Disponible 4ème Tr. 2014. Soumis à plafond de revenus. Pas de frais d'agence. Loyer 427,61 € + 25 € Charges. - Dépôt de garantie : 427,61€:point virgule: - Proximité : VILLAGEréférence annonceur : 10042207";"	Location Maison  ?rottet (01290)  72 m²  ?53 € - IMMO DE FRANCE AIN";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140624/A690F3E0-3FFB-E311-A2A5-5CF3FC6A23CA_ECEC3480-B476-4566-A965-05DA63AF41DB_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/151/location/maison/crottet/a690f3e0-3ffb-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"f26fe306-0e8e-e311-a30d-5cf3fc6a23ca";"ST QUENTIN";"02100";"2";"430";":saut ligne::saut paragraphe:			A louer à ST QUENTIN. La RESIDENCE DU MARAIS D'ISLE se situe à 2 pas du centre ville de St Quentin. T2 avec séjour, cuisine semi équipée, carrelage dans toutes les pièces sauf dans la chambre, nombreux placards, parking privatif. Interphone. BELVIA Immobilier. - Dépôt de garantie : 383€:point virgule:référence annonceur : 4811799";"	Location Appartement  ?t quentin (02100)  50 m²  ?30 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140205/F26FE306-0E8E-E311-A30D-5CF3FC6A23CA_1B180C46-7698-455E-8EDE-5C9B513FD373_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/131/location/appartement/st-quentin/f26fe306-0e8e-e311-a30d-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"be08d58a-4777-e311-a30d-5cf3fc6a23ca";"THOISSEY";"01140";"3";"450";":saut ligne::saut paragraphe:			A LOUER - THOISSEY - Au calme - Dans immeuble - Appartement type 3 en parfait état  au 1er étage comprenant cuisine, séjour, 2  chambres, SdeB, wc, chauffage central gaz de ville - garage à vélos commun Loyer : 450 E / mois - FA : un mois de loyer - DPE : D   Informations loi Alur : Statut négociateur :  - Quartier/Proximité : THOISSEY";"	Location Appartement  ?hoissey (01140)  55 m²  ?50 € - Agence Immobili? M.B.R.";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140107/BE08D58A-4777-E311-A30D-5CF3FC6A23CA_619BF693-253C-474C-986E-7E8147241EC8_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/127/location/appartement/thoissey/be08d58a-4777-e311-a30d-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"51925f8f-ebf8-e311-a2a5-5cf3fc6a23ca";"CHARNAS";"07340";"1";"350";":saut ligne::saut paragraphe:			Sur la commune de CHARNAS (07340) - Un studio neuf, environ 25 m² hab., comprenant : une pièce principale, salle d'eau et wc. Chauffage au sol. DISPONIBLE LE 31/07/2014 /  Loyer : 350 € H.C / Honoraires : 315 € - DPE en cours. Contactez Vanessa FAYARD  vanessaf@pilat-immobilier.com Informations loi Alur : Honoraires = 315 euros, Statut négociateur :  - Quartier/Proximité :  Charnas";"	Location Appartement  ?harnas (07340)  25 m²  ?50 € - Agence Pilat Immobilier";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140621/51925F8F-EBF8-E311-A2A5-5CF3FC6A23CA_1E4A6B77-0601-4081-AA03-8D62FE3C73AD_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/150/location/appartement/charnas/51925f8f-ebf8-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"ba1de981-ebfc-e311-a2a5-5cf3fc6a23ca";"GOLFE JUAN";"06220";"1";"430";":saut ligne::saut paragraphe:			Centre ville, à deux pas des commerces, de la gare et à proximité des plages, dans résidence avec ascenseur et gardien, AGREABLE F1 de 27,59 m2 au 1er étage composé de : entrée avec placard, pièce principale, cuisine indépendante, salle de bains, wc indépendant, et BALCON de 4,08 m2  TOUT COLLECTIF (Chauffage, eau froide, eau chaude, forfait gaz, gardien, etc) Loyer mensuel : 430,00 &euro + Charges : 85,00 &euro (Chauffage, Eau froide et Eau chaude inclus) Honoraires et frais rédaction de bail à charge locataire : 520,00 &euro TTC Dépôt de garantie : 430,00 &euro   - Dépot de garantie : 430";"	Location Appartement  ?olfe juan (06220)  28 m²  ?30 € - Cogival";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140626/BA1DE981-EBFC-E311-A2A5-5CF3FC6A23CA_549B44FB-F3B5-4EBC-8599-488D9BDFAE05_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/151/location/appartement/golfe-juan/ba1de981-ebfc-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"584213dd-e7f8-e311-a2a5-5cf3fc6a23ca";"VALS-LES-BAINS";"07600";"";"62";":saut ligne::saut paragraphe:			Place de parking dans un grand garage Loyer 58 € + 4€  FA 40€ Bip 76.22€";"	Location Parking  ?als-les-bains (07600)  ?2 € - Immo de France Valrim Sud";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140621/584213DD-E7F8-E311-A2A5-5CF3FC6A23CA_60B6B67E-894F-4E15-9C9A-9038BA9DAA77_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/150/location/parking/vals-les-bains/584213dd-e7f8-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"26/06/2014";"b792f3e0-3ffb-e311-a2a5-5cf3fc6a23ca";"ST QUENTIN";"02100";"3";"510";":saut ligne::saut paragraphe:			A louer à ST QUENTIN. Le Vieux Port se situe à proximité des commodités (commerces, gare SNCF, transports urbains et ramassages scolaires) et à 200m du Port de Plaisance. Agréable T2bis comprenant un séjour ouvert sur balcon, un coin cuisine équipé (plaque de cuisson et frigo), une salle de bains faïencée aménagée, une chambre et un bureau, et de nombreux rangements. Vous disposerez d'une place de parking. La résidence est équipée d'un portail électrique à télécommande, antennes collectives, volets roulants. BELVIA Immobilier. - Dépôt de garantie : 470€:point virgule:référence annonceur : 3082161";"	Location Appartement  ?t quentin (02100)  55 m²  ?10 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140624/B792F3E0-3FFB-E311-A2A5-5CF3FC6A23CA_4CE91C06-8899-4381-9605-01134BF77255_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/151/location/appartement/st-quentin/b792f3e0-3ffb-e311-a2a5-5cf3fc6a23ca.html";"";""
