"Cologimmo";"1";"06/06/2015";"758671";"courchevel  1650";"";"studio  ";"400";" Studio 4 personnes équipé, balcon, (6eme étage), lit double + 2 lits superposés, kitchenette, salle de bain, telephone, Tv, parking. :saut ligne::saut paragraphe: Remontées mécaniques à 100m.. :saut ligne::saut paragraphe: Accès aux 3 Vallées, + de 600 km de pistes! :saut ligne::saut paragraphe: Club enfants à partir de 2 ans. :saut ligne::saut paragraphe: Du 06 au 13 mars 2016 :saut ligne::saut paragraphe: 400 € :saut ligne::saut paragraphe: Tél 0619646909 (particulier)";"offre » location  » studio  » 1 pièce(s)  » 27 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_6_02_2015_111442.jpg";"http://www.cologimmo.com/location-studio-73-Savoie-courchevel-1650-zz-758671.html";"";"";""
"Cologimmo";"1";"06/06/2015";"613821";"VENTRON";"88310";"T3";"420";" FRANCE - VENTRON (Hautes-Vosges)  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:A louer à l'année au centre du village, dans un petit immeuble collectif, 2 appartements de type F3 d'environ 65 m² habitables, entièrement rénovés, savoir :  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:1) Appartement F3 au 1er étage, comprenant : cuisine entièrement équipée (éléments haut et éléments bas, lave-vaisselle, lave-linge, four, plaque à induction, hotte aspirante, placards, VMC), séjour, 2 chambres, placards dans toutes les pièces, 1 cave, 1 grenier, jardin privatif et parking.  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:2) Appartement F3 au 1er étage, comprenant : cuisine entièrement équipée (éléments haut et éléments bas, lave-vaisselle, lave-linge, four, plaque à induction, hotte aspirante, placards, VMC), séjour, 2 chambres, placards dans toutes les pièces, 1 cave, 1 grenier, jardin privatif et parking.  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Chauffage de chaque appartement par chaudière individuelle gaz neuve de marque VAILLANT (faible consommation).  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:LOYERS MENSUELS : 420 €  :saut ligne::saut paragraphe:Disponibles immédiatement.  :saut ligne::saut paragraphe:Visibles avec plus de photos sur le site INTERNET personnel de notre Agence.";"offre » location  » appartement  » 3 pièce(s)  » 65 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_15_04_2012_120502.jpg";"http://www.cologimmo.com/location-appartement-88-Vosges-VENTRON-zz-613821.html";"";"";""
"Cologimmo";"1";"06/06/2015";"753921";"VENTRON";"88310";"T1";"280";" A LOUER A VENTRON (Hautes-Vosges) : :saut ligne::saut paragraphe:Au centre du village, joli appartement avec grande cuisine équipée neuve (machine à laver le linge, four, plaque à induction, frigo, hotte aspirante et différents éléments de rangement + grand plan de travail), 1 grande chambre, 1 salle d'eau (avec wc, cabine de douche, lavabo, miroir, luminaires). :saut ligne::saut paragraphe:Cave au sous-sol. :saut ligne::saut paragraphe:Entièrement rénové (fenêtres double vitrage, chauffage électrique et isolation). :saut ligne::saut paragraphe:Pas de charges communes, pas de frais d'agence. :saut ligne::saut paragraphe:Loyer Mensuel : 280 €. :saut ligne::saut paragraphe:Visible avec plus de photos sur le site INTERNET personnel de notre Agence.";"offre » location  » appartement  » 1 pièce(s)  » 36 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_26_08_2013_104633.jpg";"http://www.cologimmo.com/location-appartement-88-Vosges-VENTRON-zz-753921.html";"";"";""
"Cologimmo";"1";"06/06/2015";"755373";"Mareuil sur Lay";"85320";"gîte  ";"1000";" location saisonnière meublée tout confort pour un séjour de minimum 3 nuits en hors saison et de 7 nuits en haute saison offrant 4 chambres pour 8 personnes :saut ligne::saut paragraphe:possibilité d'accueil de 2 personnes dans gite meublée style studio - OFFRE SPECIALE  :saut ligne::saut paragraphe:pour 4 nuits réservées 1 séance de Spa pour 2 personnes en hors saison/  LE PLUS billetterie pour le Puy du Fou à tarif préférentiel";"offre » location  » gîte  » 6 pièce(s)  » 140 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_4_01_2014_172834.jpg";"http://www.cologimmo.com/location-gite-85-Vendee-Mareuil-sur-Lay-zz-755373.html";"";"";""
"Cologimmo";"1";"05/06/2015";"758772";"Lespielle";"64350";"gîte  ";"330";" Le site du logement  : gitesmoulinbellegarde :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Pour 4 à 7 personnes, ouvert de mai à octobre :saut ligne::saut paragraphe:A la campagne avec un coin pêche, un terrain de 800m2, pétanque, balançoire, rando balisées....";"offre » location  » gîte  » 6 pièce(s)  » 105 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_25_02_2015_181507.JPG";"http://www.cologimmo.com/location-gite-64-Pyrenees-Atlantiques-Lespielle-zz-758772.html";"";"";""
"Cologimmo";"1";"05/06/2015";"757647";"St Aygulf";"83370";"maison  ";"1600";" Entre St Raphael et St Maxime, à 30mns par navettes maritimes de St Tropez, location d’un mas provençal en pierres avec piscine sécurisée dans un jardin clôt de 2500M2, organisé en restanques planté d’arbres et d'essences méditerranéennes. La vue panoramique sur le bord de mer, ses criques est exceptionnelle";"offre » location  » maison  » 6 pièce(s)  » 100 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_4_10_2014_211900.jpg";"http://www.cologimmo.com/location-maison-83-Var-St-Aygulf-zz-757647.html";"";"";""
"Cologimmo";"1";"04/06/2015";"757486";"75005";"75005";"parking  ";"50";" Vous avez  :saut ligne::saut paragraphe:Motos- Scooter- Golding - Les Routières - Side-car & autres :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Possible Immobiliser sa moto ou stocker :saut ligne::saut paragraphe:pendant la période Hivernale a l'abri des intempérie  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Dans un ensemble fermé gardé 24h -24h :saut ligne::saut paragraphe:Loué ici 1 emplacement avec étagère Local ferment à clé à partir 50€ mois :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Renseignements uniquement au 01.48.46.25.62 :saut ligne::saut paragraphe:du lundi au samedi  :saut ligne::saut paragraphe:de 10 h 00 à 12 h 30 et 14 h 00 à 19 h 00 :saut ligne::saut paragraphe:sauf dimanche & les jours fériés :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:pensez à garder cette annonce dans vos favoris pour vous & vos amies";"offre » location  » parking  » 6 pièce(s)  ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_19_09_2014_145010.jpg";"http://www.cologimmo.com/location-parking-75-Paris-75005-zz-757486.html";"";"";""
"Cologimmo";"1";"04/06/2015";"757454";"75019";"";"parking  ";"1";" Particulier loue  plusieurs Boxes Stockage dans une cour Privé gardé 24/24 :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Loué selon vos besoin  Ex = 1 mois – plusieurs Mois ou a l’année  :saut ligne::saut paragraphe:Hauteur 2.50m :saut ligne::saut paragraphe:Les Boxes  8m²- 11m²- 15m²  possible de jumelé 2 boxes :saut ligne::saut paragraphe:Loué en direct au Prix Imbattable !  :saut ligne::saut paragraphe:vous pourrez décharger votre camion devant la porte de votre box :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:je suis joignables au 01.48.46.25.62 :saut ligne::saut paragraphe:du lundi au samedi de 9 h 30 à 12 h 30 et 14 h a 19 h 30 :saut ligne::saut paragraphe:sauf dimanche & les jours fériés";"offre » location  » parking  » 20 pièce(s)  ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_15_09_2014_163448.jpg";"http://www.cologimmo.com/location-parking-75-Paris-75019-zz-757454.html";"";"";""
"Cologimmo";"1";"04/06/2015";"759040";"bennecourt";"78270";"maison  ";"790";" A saisir MAISON JUMELÉE T4 située à TRIPLEVAL PAR BENNECOURT proche de Bonnières sur seine SURFACE 85.57 m² ACCÈS A13 gare SNCF Bonnières sur seine écoles maternelle et primaire comprenant: cuisine aménagée ouverte sur séjour 40 m², 1er étage: 3 chambres, salle de bains et WC séparés chauffage individuel au gaz, garant exigé Classe énergie F Loyer 770.00 E Charges 20.00 E.";"offre » location  » maison  » 4 pièce(s)  » 85 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_21_04_2015_163604.JPG";"http://www.cologimmo.com/location-maison-78-Yvelines-bennecourt-zz-759040.html";"";"";""
"Cologimmo";"1";"04/06/2015";"759043";"freneuse";"78840";"maison  ";"810";" A saisir PAVILLON T3 neuf situé à FRENEUSE, surface 80.86 m² accès direct A13 gare SNCF proche de tous commerces, écoles comprenant: rez-de-chaussée: entrée, cuisine aménagée, buanderie, séjour, WC, 1er étage: 2 chambres, dressing, salle de bains et WC. Terrasse et jardin. Double vitrage, chauffage individuel électrique, garant exigé CLASSE ÉNERGIE e loyer 810.00 E.";"offre » location  » maison  » 3 pièce(s)  » 80 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_21_04_2015_164115.JPG";"http://www.cologimmo.com/location-maison-78-Yvelines-freneuse-zz-759043.html";"";"";""
"Cologimmo";"1";"04/06/2015";"759042";"MANTES LA JOLIE";"78200";"T2";"545";" A LOUER APPART T2 MANSARDE avec BOX situé à MANTES LA JOLIE PROCHE DU CINÉMA accès direct A13 gare SNCF proche de tous commerces, surface 50 m2 au sol 20 m2 en loi carrez comprenant séjour avec cuisine US salle de bains et WC Loyer 460.00 E charges: 35.00 E. BOX 50.00 E Garant exigé classe énergie F.";"offre » location  » appartement  » 2 pièce(s)  » 20 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_21_04_2015_163853.JPG";"http://www.cologimmo.com/location-appartement-78-Yvelines-MANTES-LA-JOLIE-zz-759042.html";"";"";""
"Cologimmo";"1";"04/06/2015";"759038";"BONNIERES SUR SEINE";"78270";"maison  ";"1500";" A LOUER PAVILLON T6 SOUS-SOL TOTAL située à Bonnières sur seine idéalement située en plein centre ville proche de tous commerces, ACCÈS A13 gare SNCF écoles maternelle et primaire, collège. SURFACE 125.38 M² comprenant: entrée avec placard, séjour 20 m², cuisine séparée, 2 chambres, salle de bains, WC séparés 1er étage: 3 chambres, 1 dressing, JARDIN 840 m² chauffage au fuel, garant exigé Classe énergie D Loyer 1500.00 E.";"offre » location  » maison  » 6 pièce(s)  » 125 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_21_04_2015_163006.JPG";"http://www.cologimmo.com/location-maison-78-Yvelines-BONNIERES-SUR-SEINE-zz-759038.html";"";"";""
"Cologimmo";"1";"04/06/2015";"759039";"bennecourt";"78270";"maison  ";"1340";" A saisir MAISON T4 SOUS-SOL TOTAL située à BENNECOURT proche de Bonnières sur seine SURFACE 120.70 m² Jardin 1200 m² avec terrasse ACCÈS A13 gare SNCF Bonnières sur seine écoles maternelle et primaire comprenant: Véranda, entrée, cuisine aménagée, séjour, 1 chambre, salle de bains WC. 1er étage: 2 chambres, salle d'eau et WC, dégagement avec dressing. Chauffage individuel au fuel, VMC, chalet de jardin. Garant exigé Classe énergie E Loyer 1300.00 E Charges 40.00 E.";"offre » location  » maison  » 4 pièce(s)  » 120 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_21_04_2015_163340.JPG";"http://www.cologimmo.com/location-maison-78-Yvelines-bennecourt-zz-759039.html";"";"";""
"Cologimmo";"1";"04/06/2015";"759210";"FLINS SUR SEINE";"78410";"T2";"680";" A SAISIR APPART T2 NEUF situé à FLINS SUR SEINE surface 61 m2 idéalement situé dans une petite copropriété avec parking privatif accès direct A13 A14 gare SNCF proche de tous commerces, écoles, family Village, comprenant Séjour, cuisine, 1 chambre, salle de bains et WC chauffage électrique Loyer 680.00 E charges: 20.00 E. CLASSE ÉNERGIE E Garant exigé.";"offre » location  » appartement  » 2 pièce(s)  » 61 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_12_05_2015_165335.JPG";"http://www.cologimmo.com/location-appartement-78-Yvelines-FLINS-SUR-SEINE-zz-759210.html";"";"";""
"Cologimmo";"1";"04/06/2015";"21813";"Chateauroux-les-Alpes";"05380";"bungalow  ";"665";" Mobile home grand confort ou chalets tout confort dans un site plein air de 6 hectares, au pied du Parc National des Ecrins, proche de s rivières Durance et Rabioux et du lac de Serre-Ponçon.  OUVERT TOUTE L'ANNEE";"offre » location  » bungalow  » 4 pièce(s)  » 35 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_28_09_2006_103220.jpg";"http://www.cologimmo.com/location-bungalow-05-Hautes-Alpes-Chateauroux-les-Alpes-zz-21813.html";"";"";""
"Cologimmo";"1";"02/06/2015";"759310";"Lyon";"69006";"studio  ";"550";" Studio meublé refait à neuf, dans un immeuble de grand standing, face au parc de la tête d'Or (à côté du lycée du Parc) avec gardienne et digicode : entrée, avec séjour sur cour, très calme et ensoleillé, un lit avec bureau + rangement, coin cuisine équipée avec plaque, frigo, et four à micro onde + salle de douche, avec WC séparé (avec fenêtre) libre à partir du 1 juillet 2015 à 550€ charges comprises (eau chaude et froide + chauffage compris dans les charges) :saut ligne::saut paragraphe:pour RDV appeler au 07.81.17.85.45";"offre » location  » studio  » 1 pièce(s)  » 19 m² ";"";"";"";"http://www.cologimmo.com/location-studio-69-Rhone-Lyon-zz-759310.html";"";"";""
"Cologimmo";"1";"02/06/2015";"759309";"Lyon";"69006";"studio  ";"550";" Studio meublé refait à neuf, dans un immeuble de grand standing, face au parc de la tête d'Or (à côté du lycée du Parc) avec gardienne et digicode : entrée, avec séjour sur cour, très calme et ensoleillé, un lit avec bureau + rangement, coin cuisine équipée avec plaque, frigo, et four à micro onde + salle de douche, avec WC séparé (avec fenêtre) libre à partir du 1 juillet 2015 à 550€ charges comprises (eau chaude et froide + chauffage compris dans les charges) :saut ligne::saut paragraphe:pour RDV appeler au 07.81.17.85.45";"offre » location  » studio  » 1 pièce(s)  » 19 m² ";"";"";"";"http://www.cologimmo.com/location-studio-69-Rhone-Lyon-zz-759309.html";"";"";""
