"ParuVendu";"1";"";"1201753000A1KILHAP000";"";"";"T3";"";"MANDAT EXCLUSIF. A Gournay sur Marne, Face à la marne, votre agence Laforêt vous propose ce beau 3 pièces de 60m² refait à neuf, comprenant une entrée, un séjour, une cuisine, une salle de bains, WC, 2 chambres, placards et un box. Référence Mandat :  327. - 93";"Annonce : Location Appartement Gournay-sur-Marne (93460) 60 m² (1 050 €) 992728250164 992728250164";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF086006/0860-06-52125343-f.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/gournay-sur-marne-93460/1201753000A1KILHAP000";"";""
"ParuVendu";"1";"";"1201388664A1KILHAP000";"";"";"T2";"";"MANDAT EXCLUSIF. LA FERTE SOUS JOUARRE - centre ville~Dans un ancien relais de poste du 18ème siècle entièrement rénové (2014) et mis au goût du jour et de standing~TRES BEL APPARTEMENT 2 pièces en duplex : Entrée, séjour, cuisine ouverte aménagée et équipée (four, hotte, plaque de cuisson, réfrigérateur-congélateur, four micro-onde), vaste chambre à  l'étage. 1 place de parking~Beaucoup de caractère, de charme Référence Mandat :  MG. - 77";"Annonce : Location Appartement La Ferté-sous-Jouarre (77260) 50 m² (720 €) 992728084409 992728084409";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF079801/0798-01-52069534-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/la-ferte-sous-jouarre-77260/1201388664A1KILHAP000";"";""
"ParuVendu";"1";"";"1203406286A1KILHAP000";"";"";"T2";"";"COULOMMIERS~Centre ville et au calme et dans une résidence récent (2010) : joli appartement 2 pièces  : entrée, séjour avec coin cuisine, chambre, salle de bains ace WC. ~Cave et place de parking - disponible 27/08/2015 Référence Mandat :  .... - 77";"Annonce : Location Appartement Coulommiers (77120) 32 m² (490 €) 992726180107 992726180107";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF079801/0798-01-51895653-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/coulommiers-77120/1203406286A1KILHAP000";"";""
"ParuVendu";"1";"";"1201224630A1KILHAP000";"";"";"T3";"";"AUBIGNAN . A proximité des commerces dans immeuble récent, appt t3 en duplex . Séjour/cuisine américaine, 2 chambres, salle d'eau, wc. chauffage électrique avec clim réversible . TERRASSE. EMPLACEMENT VEHICULE Référence Mandat :  5083. - 84";"Annonce : Location Appartement Aubignan (84810) 70 m² (600 €) 992728015281 992728015281";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF061001/a873-01-1506309-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/aubignan-84810/1201224630A1KILHAP000";"";""
"ParuVendu";"1";"";"1186751632A1KILHAP000";"";"";"T3";"";"Avignon Extra Muros, Appartement de Type 3, proche remparts. Classe Energie : E Référence Mandat :  4978 - 84";"Annonce : Location Appartement Avignon (84000) 63 m² (545 €) 992720525524 992720525524";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF060801/0608-01-50189273-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/avignon-84000/1186751632A1KILHAP000";"";""
"ParuVendu";"1";"";"1202388516A1KILHAP000";"";"";"T1";"";"MANDAT FAVORIZ. LA ROCHELLE - QUARTIER ST NICOLAS - STUDO MEUBLE en parfait état offrant : pièce principale avec cuisine A/E, salle d'eau/wc~LIBRE LE 1er JUIN~LOYER : 420 Euros CC~DEPOT DE GARANTIE : 375 Euros~HONORAIRES DE LOCATION : 375 Euros Référence Mandat :  16160. - 17";"Annonce : Location Appartement La Rochelle (17000) 14 m² (420 €) 992728562459 992728562459";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF056901/0569-01-52180692-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/la-rochelle-17000/1202388516A1KILHAP000";"";""
"ParuVendu";"1";"";"1202370806A1KILHAP000";"";"";"T3";"";"GESTIONDans résidence en centre ville,~A louer, à proximité du centre ville, beaucoup de luminosité pour ce spacieux T3 comprenant séjour donnant sur balcon, 2 chambres, nombreux rangements,Cet appartement dispose d une place de parking en sous-sol et d une cave.~Situé à deux minutes des commerces, des lignes de bus.~Loyer mensuel HC : 600 euros + 100 euros de provisions sur charges~Honoraires dus par le locataire : 700 Euros Référence Mandat :  20127GESTION - 51";"Annonce : Location Appartement Châlons-en-Champagne (51000) 86 m² (700 €) 992728553481 992728553481";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF056201/0562-01-52173306-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/chalons-en-champagne-51000/1202370806A1KILHAP000";"";""
"ParuVendu";"1";"";"1202124935A1KILHAP000";"";"";"T5";"";"GESTIONL'Epine,~A louer, au pied de la Basilique, découvrez ce spacieux appartement indépendant avec cour de type 5 proposant cuisine aménagée, séjour double, 3 chambres, salle de bains, wc. Cave.~Sur l'axe de Sainte Ménéhould, ce logement est à 10 minutes de Châlons En Champagne, proche des écoles et boulangerie, vous  trouverez également sur la commune voisine, toutes les commodités nécessaires ( supermarché, bureau de poste, cabinets médicaux, pharmacie....) et ramassages scolaires pour collège et lycée.~Loyer mensuel HC 620 euros, pas de provisions sur charges.~Honoraires dus par le locataire : 620 Euros. Référence Mandat :  20031GESTION - 51";"Annonce : Location Appartement Châlons-en-Champagne (51000) 88 m² (620 €) 992728429226 992728429226";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF056201/0562-01-52144055-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/chalons-en-champagne-51000/1202124935A1KILHAP000";"";""
"ParuVendu";"1";"";"1202102273A1KILHAP000";"";"";"T3";"";"BLOIS Vienne~Appartement en duplex comprenant séjour avec cuisine, WC et 2 chambres, salle de bains/WC.~Réf. : 03425~Loyer : 505 Euros~Honoraires : 329 Euros + 3€/m² d'état des lieux ~LAFORET IMMOBILIER BLOIS 02 54 90 90 90 Référence Mandat :  9769. - 41";"Annonce : Location Appartement Blois (41000) 47 m² (505 €) 992728415783 992728415783";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF053201/0532-01-3490951-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/blois-41000/1202102273A1KILHAP000";"";"0254909090"
"ParuVendu";"1";"";"1198672186A1KILHAP000";"";"";"T3";"";"MANDAT FAVORIZ. SECTEUR CALME :~Beau F3 d'environ 70 m² comprenant : Entrée sur pièce principale, Cuisine aménagée avec cellier, deux chambres dont une avec dressing, salle de bains avec baignoire et douche, wc. ~Classe énergie : C Référence Mandat :  2239. - 91";"Annonce : Location Appartement Villemoisson-sur-Orge (91360) 70 m² (935 €) 992726766004 992726766004";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF042406/0424-06-51968530-a.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/villemoisson-sur-orge-91360/1198672186A1KILHAP000";"";""
"ParuVendu";"1";"";"1203198477A1KILHAP000";"";"";"T1";"";"Studio de 22.7m² au 2eme etage, crs de la somme, avec une pièce principale, une cuisine, une salle d'eau avec WC. Loyer 390 euros (non compris eau gaz electricité) Frais agence 227 euros. Libre 1er Juin 2015 Contact 05..57.35.67.07 - 33";"Annonce : Location Appartement Bordeaux (33000) 23 m² (390 €) 992728978897 992728978897";"PROFESSIONNEL";"";"http://media.paruvendu.fr/media_ext/img2.avendrealouer.fr/files/347/1/10398/faaaa55d-b4fb-41a5-b60d-c3146d652960.jpg_sizecrop_600x450";"http://www.paruvendu.fr/immobilier/location/appartement/bordeaux-33000/1203198477A1KILHAP000";"";""
"ParuVendu";"1";"";"1197130493A1KILHAP000";"";"";"T1";"";"Saint Martin d'Hères / Campus - Dans petite résidence de standing - Au deuxième et dernier niveau - STUDIO meublé avec kitchenette - Bon état - Chauffage et eau collectifs - Parking - Espaces verts - Prox. commerces - Tram B et C - Loyer 400 € + charges / chauffage et eau 40 € - FA 250 € - Agence Alsace Lorraine - 04.76.87.09.16 / 06.64.35.30.23 ou agenceal@wanadoo.fr - 38";"Annonce : Location Appartement Saint-Martin-d'Hères (38400) 19 m² (440 €) 992722189415 992722189415";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/H40382/8291690.jpg?2015060802";"http://www.paruvendu.fr/immobilier/location/appartement/saint-martin-d-heres-38400/1197130493A1KILHAP000";"";"0664353023"
"ParuVendu";"1";"";"1203178700A1KILHMN000";"";"";"T2";"";"A quelques pas de tous services, dans une résidence chaleureuse et conviviale aux normes handicapés, pavillon de type 2 de plain-pied avec pièce de vie spacieuse et lumineuse, cuisine indépendante, salle d'eau, terrasse privative. Prestations élevées, faibles charges. Salle commune. Honoraires locataires : 480.0 euros Dont :                                      - Visite, constitution dossier, rédaction de bail : 300.0 euros                                      - Etablissement état des lieux : 180.0 euros  - Dépôt de garantie : 530.0 euros - 71";"Annonce : Location Maison Crissey (71530) 60 m² (565 €) 992728970780 992728970780";"PROFESSIONNEL";"";"http://media.paruvendu.fr/media_ext/core.naxos-fr.net/imagesBien/202/776/c21_202_776_19222_1_676F1081-B16E-40FF-9BCA-56904A436DB6.jpg_sizecrop_600x450";"http://www.paruvendu.fr/immobilier/location/maison/crissey-71530/1203178700A1KILHMN000";"";""
"ParuVendu";"1";"";"1203418377A1KILHAP000";"";"";"T1";"";"Toulouse, Les Chalets, appartement T1 bis au calme, il comporte une pièce principale spacieuse, exposée Sud, ouvrant avec 2 portes vitrées sur un balcon de 3.10 m2 donnant sur cours. Proximité canal du midi et Université Toulouse 1 capitole.  Il comporte une entrée de 3.27 m2, placards pour 0.56 m2, salle de bains et wc pour 3.22 m2, pièce principale de 14.52 m2, cuisine séparée de 6.68 m2.  Huisseries PVC double vitrage, chauffage gaz individuel.  (Honoraire visite des lieux, constitution dossier,rédaction contrat : 230 euros TTC, Etat des lieux  70 euros TTC),  Dépôt de garantie : 366 Euros - 31";"Annonce : Location Appartement Toulouse (31000) 28 m² (411 €) 992729063419 992729063419";"PROFESSIONNEL";"";"http://media.paruvendu.fr/media_ext/img.netty.fr/mutsudimmo/LA734/0BZ139752-psrl1431953968-LA734_1_l.jpg_sizecrop_600x450";"http://www.paruvendu.fr/immobilier/location/appartement/toulouse-31000/1203418377A1KILHAP000";"";""
"ParuVendu";"1";"";"1203418375A1KILHAP000";"";"";"T2";"";"Castelginest, un appartement T2 d'environ 40 m2, une terrasse gravillonnée de 7.72 m2 avec un abri jardin à titre de cellier et 2 emplacements de parking dans une petite résidence sécurisée récente comprenant un tennis et piscine, proximité du centre ville, Cinéma, commerces et écoles.  Il comporte une entrée de 5.66 m2, une cuisine séparée aménagée de 4.72 m2, un séjour de 16.59 m2 donnant sur une terrasse et jardin, une chambre de 9.27 m2, salle de bains de 2.46 m2, toilettes séparées. Revêtement des sols avec carrelage, chauffage électrique, huisseries PVC avec double vitrage. (Honoraire visite des lieux, constitution dossier,rédaction contrat : Offerts).  Dépôt de garantie : 463 Euros.  Libre immédiatement - 31";"Annonce : Location Appartement Castelginest (31780) 40 m² (538 €) 992729063417 992729063417";"PROFESSIONNEL";"";"http://media.paruvendu.fr/media_ext/img.netty.fr/mutsudimmo/LA712/0BZ139752-psrl1429472712-LA712_7_l.jpg_sizecrop_600x450";"http://www.paruvendu.fr/immobilier/location/appartement/castelginest-31780/1203418375A1KILHAP000";"";""
"ParuVendu";"1";"";"1203418376A1KILHAP000";"";"";"T1";"";"Toulouse, Les Chalets, appartement T1 bis au calme, il comporte une pièce principale spacieuse, exposée Sud, ouvrant avec 2 portes vitrées sur un balcon de 3.10 m2 donnant sur cours. Proximité canal du midi et Université Toulouse 1 capitole.  Il comporte une entrée de 3.27 m2, placards pour 0.56 m2, salle de bains et wc pour 3.22 m2, pièce principale de 14.52 m2, cuisine séparée de 6.68 m2.  Huisseries PVC double vitrage, chauffage gaz individuel.  (Honoraire visite des lieux, constitution dossier,rédaction contrat : 230 euros TTC, Etat des lieux  70 euros TTC),  Dépôt de garantie : 365 Euros - 31";"Annonce : Location Appartement Toulouse (31000) 28 m² (410 €) 992729063418 992729063418";"PROFESSIONNEL";"";"http://media.paruvendu.fr/media_ext/img.netty.fr/mutsudimmo/LA714/0BZ139752-psrl1428952243-LA714_1_l.jpg_sizecrop_600x450";"http://www.paruvendu.fr/immobilier/location/appartement/toulouse-31000/1203418376A1KILHAP000";"";""
"ParuVendu";"1";"";"1201879534A1KILHAP000";"";"";"T1";"";"TOURS NORD.STUDIO NEUF RESIDENCE CITIZEN au 2ème étage comprenant séjour coin cuisine, une salle d'au avec wc . parking sous sol grande terrasse 20m2 - 37";"Annonce : Location Appartement Tours (37000) 24 m² (382 €) 992728310748 992728310748";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/V88417/v88417-cm14063-1.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/appartement/tours-37000/1201879534A1KILHAP000";"";""
"ParuVendu";"1";"";"1203417114A1KILHAP000";"";"";"T1";"";"Studio meublé situé au 2ème étage comprenant : - entrée - séjour climatisé - coin cuisine équipée - salle de bains avec wc - un balcon Tout confort : Réfrigérateur-congélateur, machine à laver, TV Piscine dans résidence sécurisée,avec accès direct sur la plage. Local à vélos sécurisé. Centre ville de Marigot : 5 minutes à pieds Supermarché : 1 minute à pied de la résidence LIBRE DE SUITE - 97";"Annonce : Location Appartement Saint-Martin (97150) 30 m² (500 €) 992724903279 992724903279";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/OUME97/97y19320-lgest37-001.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/appartement/proximite-marigot-studio-meuble-residence-securisee/1203417114A1KILHAP000";"";""
"ParuVendu";"1";"";"1203140732A1KILHAP000";"";"";"T4";"";"Situé au coeur de Varilhes, cet appartement en duplex de Type 4 est composé d'un  séjour, d'un coin cuisine, de 2 chambres et  d'une salle d'eau  :point virgule: à l'étage une mezzanine,  et la 3ème chambre,  de beaux volumes... - 09";"Annonce : Location Appartement  88 m² (480 €) 992728952230 992728952230";"PROFESSIONNEL";"";"http://media.paruvendu.fr/media_ext/photos.exportadapt.com/09004/090041653_39.jpg_sizecrop_600x450";"http://www.paruvendu.fr/immobilier/location/appartement/varilhes-09120/1203140732A1KILHAP000";"";""
"ParuVendu";"1";"";"1197135992A1KILHAP000";"";"";"T2";"";"CENTRE VILLE DE VALENCIENNES~A proximité de toutes commodités, appartement de type T2 offrant une pièce principale avec un coin cuisine, une chambre, une salle d'eau avec wc.~LOYER : 450 Euros~DEPOT DE GARANTIE : 450 Euros~HONORAIRES : 450 Euros Référence Mandat :  6346. - 59";"Annonce : Location Appartement Valenciennes (59300) 29 m² (450 €) 992726126975 992726126975";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF946101/9461-01-51254804-a.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/appartement/valenciennes-59300/1197135992A1KILHAP000";"";""
"ParuVendu";"1";"";"1203016114A1KILHAP000";"";"";"T3";"";"MANDAT EXCLUSIF. CHANTILLY:  Dans résidence arborée, un appartement de type F3 en rez-de-chaussée comprenant une entrée, une cuisine aménagée et équipée, loggia, un séjour avec balcon, deux chambres, un dressing, une salle d'eau, wc séparé~Une cave et un emplacement de parking ~Disponible immédiatement            850 euros/mois CC Référence Mandat :  15/05/124. - 60";"Annonce : Location Appartement Chantilly (60500) 57 m² (850 €) 992728905541 992728905541";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF944501/9445-01-52224573-a.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/appartement/chantilly-60500/1203016114A1KILHAP000";"";""
"ParuVendu";"1";"";"1202901259A1KILHAP000";"";"";"T3";"";"MANDAT FAVORIZ. Haut de BILLERE, T4 comprenant séjour double lumineux,  cuisine, salle d'eau, wc, balcon,   garage disponible debut juin Référence Mandat :  810. - 64";"Annonce : Location Appartement Billère (64140) 66 m² (600 €) 992721998168 992721998168";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF942201/9422-01-51448072-a.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/appartement/billere-64140/1202901259A1KILHAP000";"";""
"ParuVendu";"1";"";"1203198372A1KILHAP000";"";"";"T4";"";"MANDAT EXCLUSIF. GEMOZAC - CENTRE VILLE - ~Appartement T.3 avec terrasse comprenant au RDC :~Véranda, entrée. A l'étage : Un palier desservant un salon, une cuisine séparée aménagée, 2 chambres, une salle d'eau.~Terrasse privative - Stationnement facile Référence Mandat :  1972. - 17";"Annonce : Location Appartement Gémozac (17260) 91 m² (546 €) 992728615842 992728615842";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF935701/9357-01-52173363-a.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/appartement/gemozac-17260/1203198372A1KILHAP000";"";""
"ParuVendu";"1";"";"1195618276A1KILHMN000";"";"";"T3";"";"NYONS - MAISON DE VILLE~Comprenant séjour, coin cuisine aménagée, chambre, bureau avec mezzanine, salle d'eau avec WC, cave.~Chauffage au fuel provisionné dans les charges. Référence Mandat :  1277. - 26";"Annonce : Location Maison Nyons (26110) 50 m² (500 €) 992725448127 992725448127";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF719401/7194-01-50092375-a.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/maison/nyons-26110/1195618276A1KILHMN000";"";""
"ParuVendu";"1";"";"1202736079A1KILHAP000";"";"";"T2";"";"MANDAT FAVORIZ. Timone 10ème~LAFORET IMMOBILIER CASTELLANE vous propose à la LOCATION un appartement T2 avec BALCON et stationnement.~Dans un immeuble sécurisé, cet appartement entièrement refait à neuf  est composé d'un séjour avec cuisine ouverte donnant sur le balcon, une chambre avec placard, salle de bains et wc. Proximité facultés et commerces.~Disponibilité immédiate~Loyer 650 euros cc Référence Mandat :  15-65. - 13";"Annonce : Location Appartement Marseille 10 35 m² (650 €) 992728782611 992728782611";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF657301/6573-01-52200696-a.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/appartement/marseille-13010/1202736079A1KILHAP000";"";""
"ParuVendu";"1";"";"1202502963A1KILHMN000";"";"";"T5";"";"Molières, en campagne, agréable maison de type 5 de plain pied comprenant 4 chambres, une cuisine américaine, un grand séjour, offrant plus de 100 m² habitables et un terrain d'environ 2000 m².~~Libre fin Juillet, à voir sans tarder ! Référence Mandat :  2582. - 82";"Annonce : Location Maison Molières (82220) 104 m² (745 €) 992728615793 992728615793";"PROFESSIONNEL";"";"http://media.paruvendu.com/media-pa/LAF633401/6334-01-52188945-a.jpg?2015060800";"http://www.paruvendu.fr/immobilier/location/maison/molieres-82220/1202502963A1KILHMN000";"";""
