"Cologimmo";"1";"13/09/2014";"751456";"Marseille 1er";"13001";"T3";"600";" Marseille 1er Canebière  :saut ligne::saut paragraphe:  :saut ligne::saut paragraphe:Particulier loue T2/3 sur Canebière, 43m², totalement refait à neuf, très lumineux :saut ligne::saut paragraphe:Vue Sud, dégagée, sur cour, sans vis à vis :saut ligne::saut paragraphe:Interphone, porte sécurisée :saut ligne::saut paragraphe:Plein centre ville - très calme :saut ligne::saut paragraphe:Proche Métro SNCF et Tramway :saut ligne::saut paragraphe:En duplex :saut ligne::saut paragraphe:Au premier niveau : entrée, grand salon avec cuisine meublée, salle de bain :saut ligne::saut paragraphe:A l’étage : chambre et bureau. :saut ligne::saut paragraphe:600€+49€ charges :saut ligne::saut paragraphe:Disponible immédiatement :saut ligne::saut paragraphe:Pas de frais d’agence :saut ligne::saut paragraphe:Tel : 06 29 59 91 40";"offre » location  » appartement  » 3 pièce(s)  » 43 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_28_04_2013_195445.jpg";"http://www.cologimmo.com/location-appartement-13-Bouches-du-Rhone-Marseille-1er-zz-751456.html";"";"";""
"Cologimmo";"1";"13/09/2014";"190970";"gardanne";"13120";"T1";"529";" Particulier loue Grand T1-loft 33m2 Centre Gardanne  :saut ligne::saut paragraphe:Dans une ancienne maison de village récemment rénovée.  :saut ligne::saut paragraphe:Très lumineux,calme, très agréable, très bon état. :saut ligne::saut paragraphe:Rangements cuisine, avec balcon et cave. Parking à proximité :saut ligne::saut paragraphe:Proche gare SNCF, commerces,  :saut ligne::saut paragraphe:Adresse : 46, rue Kruger :saut ligne::saut paragraphe:loyer: 529€+20€ charges/mois :saut ligne::saut paragraphe:Pas de frais d'agence  :saut ligne::saut paragraphe:Disponible fin Août";"offre » location  » appartement  » 1 pièce(s)  » 33 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_9_06_2011_214540.jpg";"http://www.cologimmo.com/location-appartement-13-Bouches-du-Rhone-gardanne-zz-190970.html";"";"";""
"Cologimmo";"1";"13/09/2014";"607252";"Marseille 3";"13003";"studio  ";"474";" Particulier loue Grand T1/2 25 m2+12m2 :saut ligne::saut paragraphe:Au rez-de-chaussez :saut ligne::saut paragraphe:Grande pièce principale avec coin cuisine et salle d'eau au rez-de-chaussez :saut ligne::saut paragraphe:Chambre+grand placard au demi-étage du dessous :saut ligne::saut paragraphe:Dans ancien hôtel particulier  :saut ligne::saut paragraphe:Quartier Belle de Mai :saut ligne::saut paragraphe:Interphone, digicode. :saut ligne::saut paragraphe:Proche commerces, école et gare SNCF :saut ligne::saut paragraphe:474+25€ charges :saut ligne::saut paragraphe:Disponible immédiatement";"offre » location  » studio  » 2 pièce(s)  » 26 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_18_03_2012_213123.jpg";"http://www.cologimmo.com/location-studio-13-Bouches-du-Rhone-Marseille-3-zz-607252.html";"";"";""
"Cologimmo";"1";"13/09/2014";"749563";"Marseille 3ième Belle de Mai";"13003";"T2";"590";" Particulier loue T2 45 m2+cour intérieure 25m2+cave :saut ligne::saut paragraphe:Au rez-de-chaussée :saut ligne::saut paragraphe:Totalment rénové :saut ligne::saut paragraphe:Dans ancien hôtel particulier :saut ligne::saut paragraphe:Quartier Belle de Mai :saut ligne::saut paragraphe:Interphone, digicode. :saut ligne::saut paragraphe:Proche commerces, école et gare SNCF :saut ligne::saut paragraphe:590€+40€ charges :saut ligne::saut paragraphe:Pas de frais d'agence :saut ligne::saut paragraphe:Disponible immédiatement";"offre » location  » appartement  » 2 pièce(s)  » 45 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_2_01_2013_164725.jpg";"http://www.cologimmo.com/location-appartement-13-Bouches-du-Rhone-Marseille-3ieme-Belle-de-Mai-zz-749563.html";"";"";""
"Cologimmo";"1";"13/09/2014";"83598";"centre";"13530";"T2";"469";" Particulier loue T2 rénové 1er étage centre TRETS 35 m2, calme et lumineux :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Dans rue très calme, ancienne maison de village totalement rénovée  :saut ligne::saut paragraphe:42 rue Borde :saut ligne::saut paragraphe:Interphone, digicode :saut ligne::saut paragraphe:Proche commerces et école :saut ligne::saut paragraphe:Facilités pour se garer :saut ligne::saut paragraphe:Beaucoup de charme :saut ligne::saut paragraphe:469+30 €. Pas de frais d’agence :saut ligne::saut paragraphe:Disponible immédiatement";"offre » location  » appartement  » 2 pièce(s)  » 35 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_25_01_2011_193540.jpg";"http://www.cologimmo.com/location-appartement-13-Bouches-du-Rhone-centre-zz-83598.html";"";"";""
"Cologimmo";"1";"14/09/2014";"756340";"Charenton le Pont";"94220";"Locaux Professionnel  ";"55";" vous allez déménager ou vous manquez de place ! :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:vous avez besoin d’un local petit ou grand :saut ligne::saut paragraphe:pour stocker-ranger vos affaires :saut ligne::saut paragraphe:pour une durée indéterminé appeler moi au 01.48.46.25.62 :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:nous avons toujours une solution a un prix imbattable ! :saut ligne::saut paragraphe:venez le vérifier :saut ligne::saut paragraphe:demander Alexandre :saut ligne::saut paragraphe:du lundi au samedi de 9 h 30 à 12 h 30 de 13 h 30 à 19 h 30 :saut ligne::saut paragraphe:sauf dimanche & les jours fériés :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:hauteur de stockage 2.30 m a 3.30m :saut ligne::saut paragraphe:ex box 7m²- 9m²- 11m²- 14m²- 18m² :saut ligne::saut paragraphe:clé sécurisée = pour accédez à votre location";"offre » location  » Locaux Professionnel  » 10 pièce(s)  ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_26_04_2014_153407.jpg";"http://www.cologimmo.com/location-Locaux-Professionnel-94-Val-de-Marne-Charenton-le-Pont-zz-756340.html";"";"";""
"Cologimmo";"1";"14/09/2014";"613821";"VENTRON";"88310";"T3";"420";" FRANCE - VENTRON (Hautes-Vosges)  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:A louer à l'année au centre du village, dans un petit immeuble collectif, 2 appartements de type F3 d'environ 65 m² habitables, entièrement rénovés, savoir :  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:1) Appartement F3 au 1er étage, comprenant : cuisine entièrement équipée (éléments haut et éléments bas, lave-vaisselle, lave-linge, four, plaque à induction, hotte aspirante, placards, VMC), séjour, 2 chambres, placards dans toutes les pièces, 1 cave, 1 grenier, jardin privatif et parking.  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:2) Appartement F3 au 1er étage, comprenant : cuisine entièrement équipée (éléments haut et éléments bas, lave-vaisselle, lave-linge, four, plaque à induction, hotte aspirante, placards, VMC), séjour, 2 chambres, placards dans toutes les pièces, 1 cave, 1 grenier, jardin privatif et parking.  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Chauffage de chaque appartement par chaudière individuelle gaz neuve de marque VAILLANT (faible consommation).  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:LOYERS MENSUELS : 420 €  :saut ligne::saut paragraphe:Disponibles immédiatement.  :saut ligne::saut paragraphe:Visibles avec plus de photos sur le site INTERNET personnel de notre Agence.";"offre » location  » appartement  » 3 pièce(s)  » 65 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_15_04_2012_120502.jpg";"http://www.cologimmo.com/location-appartement-88-Vosges-VENTRON-zz-613821.html";"";"";""
"Cologimmo";"1";"13/09/2014";"685629";"Trets";"13530";"T2";"520";" Particulier loue T 1/2 2ième étage TRETS 31 m2:  :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Sous toit, très lumineux, poutres apparentes, beaucoup de charme, calme :saut ligne::saut paragraphe:En duplex (chambre l’étage avec rangements)  :saut ligne::saut paragraphe:Dans rue très calme, ancienne maison de village totalement rénovée 42 rue Borde :saut ligne::saut paragraphe:Interphone, digicode. :saut ligne::saut paragraphe:Proche commerces et école :saut ligne::saut paragraphe:Facilités pour se garer. :saut ligne::saut paragraphe:499+28 €. Pas de frais d’agence. :saut ligne::saut paragraphe:Disponible Immédiatement";"offre » location  » appartement  » 2 pièce(s)  » 31 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_8_09_2012_181525.jpg";"http://www.cologimmo.com/location-appartement-13-Bouches-du-Rhone-Trets-zz-685629.html";"";"";""
"Cologimmo";"1";"11/09/2014";"711976";"Hammamet (TUNISIE)";"";"T2";"300";" A louer duplex de charme situé dans une résidence gardée, quartier calme et résidentiel. :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Au RDC : salon, cuisine  américaine équipée et agencée, salle d'eau. :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:Au 1 er étage : une chambre à coucher, salle de bain. :saut ligne::saut paragraphe: :saut ligne::saut paragraphe:À 5 minutes de la plage et du centre ville Hammamet, à 10 minutes du Yasmine Hammamet, proche de tous commerces et toutes commodités.";"offre » location  » appartement  » 2 pièce(s)  » 90 m² ";"";"";"";"http://www.cologimmo.com/location-appartement-01-Ain-Hammamet-TUNISIE-zz-711976.html";"";"";""
"Cologimmo";"1";"11/09/2014";"755556";"Rochefort";"17300";"T2";"450";" Année de construction : 1879 – Rénovation mai 2013 :saut ligne::saut paragraphe:Surface habitable :     40  m² :saut ligne::saut paragraphe:Exposition :  :saut ligne::saut paragraphe:Détails des pièces + équipements du rez-de-chaussée :	 :saut ligne::saut paragraphe:Entrée : couloir avec porte d’entré PVC double-vitrage, 1 inter + lumière, 1 inter WC :saut ligne::saut paragraphe:WC + 1 meuble, 1 tableau électrique, 1 compteur individuel :saut ligne::saut paragraphe:Pièce de droite : 1 plan de travail + lavabo + 2 plaques électriques sur 1 meuble sous evier avec 1 étagère et 1 tiroir + 1 meuble haut 2 portes, 1 étagères, 1 meuble gris 2 portes 2 tiroirs, 1 hotte aspirante, 6 prises électriques murales, 1 interphone, 1 convecteur électrique mural, 1 prise TV, 1 lampadaire, 2 fenêtres PVC double-vitrage, sol plastique :saut ligne::saut paragraphe:Pièce de gauche 1 inter, 3 prises électriques, 2 grands placards de rangement avec portes bois gris, 1 convecteur électrique, 1 lampe plafond, 2 fenêtres double vitrage,  :saut ligne::saut paragraphe:Salle d’eau  1 douche avec revêtement plastique mural, un sèche-serviette électrique,1 lavabo et mitigeur + meuble sous évier, 1 néon, 1 fenêtre haute, éclairage 2 ampoules led, 1 porte de douche en verre :saut ligne::saut paragraphe:2 clés, 1 pour l’accès à l’immeuble, 1 pour l’entrée de l’appartement.";"offre » location  » appartement  » 2 pièce(s)  » 40 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_31_01_2014_140245.jpg";"http://www.cologimmo.com/location-appartement-17-Charente-Maritime-Rochefort-zz-755556.html";"";"";""
"Cologimmo";"1";"10/09/2014";"757009";"lyon";"69002";"parking  ";"65";" particulier loue emplacement de stationnement au second sous sol d'un parking sécurisé dans immeuble sis cours Suchet. :saut ligne::saut paragraphe:Convient à véhicule petit ou moyen.";"offre » location  » parking   ";"";"";"";"http://www.cologimmo.com/location-parking-69-Rhone-lyon-zz-757009.html";"";"";""
"Cologimmo";"1";"10/09/2014";"692056";"Montluçon";"03100";"T5";"600";" Particulier loue vaste appartement de 3 chambres avec une sdb et une sde dans manoir du 15ème siecle avec garnd jardin. :saut ligne::saut paragraphe:Contact de préférence par mail.";"offre » location  » appartement  » 5 pièce(s)  » 75 m² ";"";"";"";"http://www.cologimmo.com/location-appartement-03-Allier-Montlucon-zz-692056.html";"";"";""
"Cologimmo";"1";"10/09/2014";"656957";"Villeurbanne";"69100";"parking  ";"130";" Particulier loue double emplacement de parking en enfilade au 1er sous sol sécurisé d'un immeuble de bureaux sis 149 bd de Stalingrad à Villeurbanne , proche clinique du parc.";"offre » location  » parking   ";"";"";"";"http://www.cologimmo.com/location-parking-69-Rhone-Villeurbanne-zz-656957.html";"";"";""
"Cologimmo";"1";"10/09/2014";"750981";"montluçon";"03100";"T4";"430";" particulier loue sans frais,appartement en plein centre ville 3ème étage sans ascenceur,peu de charges,double séjour,deux chambres,grande cuisine,sdb,wc séparés,cave,jardin commun,rénové recemment. :saut ligne::saut paragraphe:contact de préférence par amil.";"offre » location  » appartement  » 4 pièce(s)  » 78 m² ";"";"";"";"http://www.cologimmo.com/location-appartement-03-Allier-montlucon-zz-750981.html";"";"";""
"Cologimmo";"1";"09/09/2014";"756942";"limay";"78520";"Locaux Professionnel  ";"750";" A louer local commercial 100 m² à limay toutes activités construction traditionnelle neuve hauteur 7 mètres, porte sectionnelle. Open space divisible, revêtement brut avec doublage sol ciment. Internet adsl portail électrique securise accès au site avec digicode accès autoroute A13 libre de suite loyer 750.00 e dépôt de garantie 1500.00 e frais agence 750.00 e.";"offre » location  » Locaux Professionnel  » 2 pièce(s)  » 100 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_1_07_2014_194809.jpg";"http://www.cologimmo.com/location-Locaux-Professionnel-78-Yvelines-limay-zz-756942.html";"";"";""
"Cologimmo";"1";"10/09/2014";"72220";"MILLAU";"12100";"T3";"400";" Particulier loue sans frais d'agence appartement dans petit immeuble de caractère au cœur de Millau avec petite cour privée et cave. :saut ligne::saut paragraphe:Visite à votre convenance. :saut ligne::saut paragraphe:Contact de préférence par mail.";"offre » location  » appartement  » 3 pièce(s)  » 70 m² ";"";"";"";"http://www.cologimmo.com/location-appartement-12-Aveyron-MILLAU-zz-72220.html";"";"";""
"Cologimmo";"1";"09/09/2014";"757356";"bennecourt";"78270";"maison  ";"700";" A louer MAISON T2 RÉNOVÉE SOUS-SOL TOTAL située à BENNECOURT AVEC JARDIN ET TERRASSE environ 80 m² cadre pitoresque situé au calme en bord de Seine ACCÈS A13 gare SNCF Bonnières sur seine écoles maternelle et primaire comprenant: entrée, cuisine séparée aménagée, grand séjour 39m² avec cheminée, 1 chambre avec dressing, salle de bains et WC chauffage individuel électrique, VMC, sous-sol total garant exigé CLASSE ÉNERGIE G loyer 700.00 E d'agence réduits: 350.00 E vous souhaitez visiter ? N'hésitez pas à nous contacter.";"offre » location  » maison  » 2 pièce(s)  » 80 m² ";"";"";"http://www.cologimmo.com/images_ann/affi/image_du_2_09_2014_140551.jpg";"http://www.cologimmo.com/location-maison-78-Yvelines-bennecourt-zz-757356.html";"";"";""
