"AnnoncesJaunes";"1";"14/09/2014";"1e4eb00a-3f3a-e411-a2a5-5cf3fc6a23ca";"CRANSAC";"12110";"3";"300";":saut ligne::saut paragraphe:			A LOUER A CRANSAC APPARTEMENT DE TYPE T3 REFAIT A NEUF ENTIEREMENT AVEC UNE CUISINE UN SEJOUR DEUX CHAMBRES SALLE D'EAU ET WC SEPARE  CHAUFFAGE INDIVIDUEL ELECTRIQUE  EAU INDIVIDUELLE  DISPONIBLE DE SUITE";"	Location Appartement  ?ransac (12110)  ?00 € - GAFFARD IMMOBILIER";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140912/1E4EB00A-3F3A-E411-A2A5-5CF3FC6A23CA_BA760F5E-4BB0-46C4-A60C-B4B407E32CD2_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/162/location/appartement/rodez/1e4eb00a-3f3a-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"781cb263-ca3b-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"1";"403";":saut ligne::saut paragraphe:			CENTURY 21 CHAPRAIS IMMOBILIER A BESANCON VOUS PROPOSE , Bas de la rue de Vesoul, proche iufm montjoux, joli studio, kitchenette séparée, une pièce principale avec balcon et vue dégagée sur le parc, salle de bains, wc,garage, libre de suite loyer hc : 358,00Euro.FA : 376,50Euro.";"	Location Appartement  ?esancon (25000     )  28 m²  ?03 € - Century 21 Chaprais Immobilier";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140914/781CB263-CA3B-E411-A2A5-5CF3FC6A23CA_9102F831-EEF0-4926-91FD-56BFEAF87FB5_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/besancon/781cb263-ca3b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"a756048e-4d0a-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"4";"515";":saut ligne::saut paragraphe:			Century 21 Chaprais Immobilier à Besançon vous propose dans copropriété au calme, lumineux F4 avec balcon et vue dégagée comprenant salon séjour, cuisine indépendante, cellier, deux chambres avec placard, salle de bains et WC séparé. Une cave et un parking collectif. Eau et chauffage collectifs compris dans les charges.Loyer HC: 400 Euro.FA: 406,88 Euro.";"	Location Appartement  ?esancon (25000     )  65 m²  ?15 € - Century 21 Chaprais Immobilier";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140713/A756048E-4D0A-E411-A2A5-5CF3FC6A23CA_70520245-1E70-4221-BCAB-4C59AE0D4FBB_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/154/location/appartement/besancon/a756048e-4d0a-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"971cb263-ca3b-e411-a2a5-5cf3fc6a23ca";"ST GAUDERIC";"11270";"2";"475";":saut ligne::saut paragraphe:			CENTURY 21 IMMO SUD A MIREPOIX vous propose -  en pleine campagne avec une vue époustouflanlte sur les pyrénées -  Dans villa architecte un petit appartement très cosy - entirement neuf -  cuisine équipée ouverte sur le séjour - 1 chambre - salle de bain avec wc  DANS LE PRIX DE 475 € sont compris (eau - electricité - ordures ménagères, entretien fosse septique, taxe habitation)   - loue entirement meublée";"	Location Appartement  ?t gauderic (11270     )  39 m²  ?75 € - CENTURY 21 IMMO SUD";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140914/971CB263-CA3B-E411-A2A5-5CF3FC6A23CA_15F08922-A1F5-4BF8-947F-2C8E9740DE2A_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/st-gauderic/971cb263-ca3b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"d7f9cf3d-913c-e411-a2a5-5cf3fc6a23ca";"BOURGES";"18000";"2";"365";":saut ligne::saut paragraphe:			Centre ville, appartement indépendant T2, composé en rez de chaussée d'un séjour, d'un kitchenette équipée (réfrigérateur, 2 plaques électriques), un wc. au 1er étage, une chambre en mezzanine, une salle d'eau avec meuble sous vasque. Libre CONTACT : 02.48.70.37.00 gestion@immorevente.com   - Libre le : 31/05/2014";"	Location Appartement  ?ourges (18000)  23 m²  ?65 € - GROUPE IMMOREVENTE";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140915/D7F9CF3D-913C-E411-A2A5-5CF3FC6A23CA_39EF9D95-CAB7-48AD-9AAA-428F857496F5_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/bourges/d7f9cf3d-913c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"06cd71d3-733c-e411-a2a5-5cf3fc6a23ca";"PORT LA NOUVELLE";"11210";"3";"650";":saut ligne::saut paragraphe:			SECTEUR LAC - PAVILLON T3 AVEC JARDIN ET GARAGE - Se compose en rez de chaussée d'un coin cuisine ouvert sur séjour,  d'une chambre et d'une salle de bains avec wc. Au 1er étage 1 chambre avec placard et 1 mezzanine. Loyer : 630 EUR + 20 EUR de prov. pour charges  ";"	Location Maison  ?ort la nouvelle (11210)  45 m²  ?50 € - Agence L'Immobilier du Sud";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140915/06CD71D3-733C-E411-A2A5-5CF3FC6A23CA_CF2A7AE8-602A-46AC-B9A2-9C036AA7F211_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/maison/port-la-nouvelle/06cd71d3-733c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"9f90a191-4a2b-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"3";"507";":saut ligne::saut paragraphe:			Century 21 Chaprais Immobilier à Besançon vous propose secteur Chasnot, dans copropriété de 2 étages, F2 entièrement refait à neuf comprenant une cuisine indépendante aménagée et équipée, un séjour, une chambre et une salle d'eau-WC. Stationnement très facile. Loyer HC: 461 Euro.FA: 250 Euro.";"	Location Appartement  ?esancon (25000     )  55 m²  ?07 € - Century 21 Chaprais Immobilier";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140824/9F90A191-4A2B-E411-A2A5-5CF3FC6A23CA_2F33C691-C720-4AAF-BA2C-2CA40E649780_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/160/location/appartement/besancon/9f90a191-4a2b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"d756a601-91c3-e311-a2a5-5cf3fc6a23ca";"PRESENTEVILLERS";"25550";"3";"550";":saut ligne::saut paragraphe:			Century 21 Agence de la Gare à Montbéliard vous propose a PRESENTEVILLERS une maison  comprenant Cuisine aménagée ,2 chambres , sous sol , cave  et  parking couvert .Terrain .Disponible de suite.Loyer HC : 530 euros.Charges : 20 euros.FA : 417 euros.";"	Location Maison  ?resentevillers (25550     )  64 m²  ?50 € - Century 21 agence de la gare";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140414/D756A601-91C3-E311-A2A5-5CF3FC6A23CA_D4EDA08B-764F-43E4-987F-C83DED4285E8_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/141/location/maison/presentevillers/d756a601-91c3-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"d5f9cf3d-913c-e411-a2a5-5cf3fc6a23ca";"BOURGES";"18000";"1";"446";":saut ligne::saut paragraphe:			Bourges, studio  31 m² composé, d'une entrée avec placard, un pièce de vie  ouverte sur cuisine équipée aménagée (four, hotte, réfrigérateur congélateur, plaque vitrocéramique), un lit mezzanine électrique, une salle d'eau avec wc, une place de parking privative, local à vélo, wifi gratuite. LIBRE AU : 12/09/2014 CONTACT 02.48.70.37.00 gestion@immorevente.com  - Libre le : 12/09/2014";"	Location Appartement  ?ourges (18000)  31 m²  ?46 € - GROUPE IMMOREVENTE";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140915/D5F9CF3D-913C-E411-A2A5-5CF3FC6A23CA_C9D74E6D-4D3D-4542-B4F2-FDFD2EFDC756_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/bourges/d5f9cf3d-913c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"b81cb263-ca3b-e411-a2a5-5cf3fc6a23ca";"CARCASSONNE";"11000";"3";"520";":saut ligne::saut paragraphe:			CARCASSONNE. Appartement situé en rez de chaussée dans une résidence calme. Il se compose d'une cuisine ouverte sur séjour, deux chambres avec placards, salle de bains, wc, terrasse, place de parking. Loyer charges comprises : 520.00 € Dépôt de garantie : 460.00 € Honoraires agence T.T.C. : 408.48 €";"	Location Appartement  ?arcassonne (11000     )  66 m²  ?20 € - CENTURY 21 Immo Conseil 11";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140914/B81CB263-CA3B-E411-A2A5-5CF3FC6A23CA_107D44F0-76C1-48B7-9879-AC9AEED0DDBF_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/carcassonne/b81cb263-ca3b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"fef983e4-5406-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"1";"347";":saut ligne::saut paragraphe:			Proche de toutes commodités, à Besanson dans résidence Les Roches Vallières, appartement T1 n° B202 de 32.20 m², avec terrasse de 27 m², au RDC du Bâtiment B, composé une cuisine-séjour avec placard, une salle d'eau avec WC. Chauffage individuel gaz. Un parking au sous-sol n° PK13 du Bâtiment B, une cave n° CB14.Honoraires réalisation état des lieux d?entrée (part locataire), facturés lors de l?entrée dans les lieux = 70€depot de garantie 347";"	Location Appartement  ?esancon (25000)  32 m²  ?47 € - CM-CIC Gestion Immobili?";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140708/FEF983E4-5406-E411-A2A5-5CF3FC6A23CA_0662102F-2B04-49EA-B937-C8D21E0C3260_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/153/location/appartement/besancon/fef983e4-5406-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"f216fa71-16f8-e311-a2a5-5cf3fc6a23ca";"NARBONNE";"11100";"2";"480";":saut ligne::saut paragraphe:			15 Septembre  - Résidence LE CARNOT - 78 avenue Carnot - Apt T.2 n°A209 au 2ème étage + PARKING n°50 - 38,51 m2 de surf. hab + terrasse de 9,28 m2 - cuisine US équipée - salle d'eau - rangements (chambre + entrée).LOYER : 430 + 50 &euro:point virgule: de ch.  (FA:  350 &euro:point virgule:*) - DPE C - défisc D.R.N . réf/mar(* visite, constitution du dossier, rédaction de bail, état des lieux)Consultez notre site Internet: www.smimmobiliernarbonne.com et contactez nous au: 04.68.90.64.65.";"	Location Appartement  ?arbonne (11100)  38 m²  ?80 € - SM Immobilier";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140620/F216FA71-16F8-E311-A2A5-5CF3FC6A23CA_C5945FE0-8B19-434F-8671-4DCA04DCC222_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/150/location/appartement/narbonne/f216fa71-16f8-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"3e69711a-913c-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"2";"490";":saut ligne::saut paragraphe:			Century 21 Chaprais Immobilier à Besançon vous propose secteur Villarceau, charmante petite maisonnette de type F2 comprenant une entrée, un salon, une petite cuisine, une chambre et une salle d'eau avec WC. Le tout entouré d'un petit terrain arboré.  Eau et chauffage compris dans les charges. Libre début octobre.Loyer HC: 415 Euro.FA: 291,92Euro.";"	Location Maison  ?esancon (25000     )  31 m²  ?90 € - Century 21 Chaprais Immobilier";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140915/3E69711A-913C-E411-A2A5-5CF3FC6A23CA_9AA2B83C-AB43-431A-9F07-90E9F7B9ABD4_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/maison/besancon/3e69711a-913c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"4c2571bb-be3b-e411-a2a5-5cf3fc6a23ca";"PÉRIGUEUX";"24000";"1";"275";":saut ligne::saut paragraphe:			LE TOULON - Appartement dans petite copropriété, en rez de chaussée comprenant une pièce à vivre avec cuisine équipée, lit-mezzanine, salle d'eau refaite à neuf avec wc. Prêt de meuble: matelas, deux chaises de bar et bureau, deux plaques électriques. Place de parking privé. Appartement idéalement situé.";"	Location Appartement  ??gueux (24000)  17 m²  ?75 € - La Maison";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140914/4C2571BB-BE3B-E411-A2A5-5CF3FC6A23CA_152D5CC2-BE83-4B95-8D0E-4A27F1953883_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/perigueux/4c2571bb-be3b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"1fae24a6-26ff-e311-a2a5-5cf3fc6a23ca";"CARCASSONNE";"11000";"3";"605";":saut ligne::saut paragraphe:			RARE, dans la Bastide, en plein  centre ville , appartement T3 avec place de parking privative, volumes agréables, beaux séjour, 2 chambres avec double vitrage, salle de bains et salle d'eau, cuisine équipée. Libre 15 septembre Réf : AVENDREALOUER-120la/.";"	Location Appartement  ?arcassonne (11000)  73 m²  ?05 € - Agence Immobilier Varsovie";"PROFESSIONNEL";"";"http://img1.annoncesjaunes.fr/photos_pro_big/23510/PROa18114750.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/152/location/appartement/carcassonne/1fae24a6-26ff-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"b61cb263-ca3b-e411-a2a5-5cf3fc6a23ca";"CARCASSONNE";"11000";"3";"475";":saut ligne::saut paragraphe:			Carcassonne.  Sur les Hauts de Grazailles. Appartement récent comprenant un séjour, une cuisine séparée, deux chambres, une salle de bains, wc, loggia. Loyer charges comprises : 475,00 € Dépôt de garantie : 425,00 € Honoraires de location T.T.C. : 382,65 €";"	Location Appartement  ?arcassonne (11000     )  60 m²  ?75 € - CENTURY 21 Immo Conseil 11";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140914/B61CB263-CA3B-E411-A2A5-5CF3FC6A23CA_4EACB6DD-0A49-456A-9EE6-DF18835AB5F1_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/carcassonne/b61cb263-ca3b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"371cb263-ca3b-e411-a2a5-5cf3fc6a23ca";"TRELISSAC";"24750";"2";"347";":saut ligne::saut paragraphe:			Résidence sécurisée avec parking privatif, appartement T2 en très bon état avec balcon. Résidence avec piscine";"	Location Appartement  ?relissac (24750     )  37 m²  ?47 € - CENTURY 21 Mazaudon Immobilier (Principal)";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140914/371CB263-CA3B-E411-A2A5-5CF3FC6A23CA_0D2B5202-6E1C-48AE-822A-B7C4D9300B9E_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/trelissac/371cb263-ca3b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"d83199ba-0b0b-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"1";"318";":saut ligne::saut paragraphe:			Proche de toutes commodités, à  Besanson dans résidence Les Roches Vallières, appatement T1 n° A007 de 30.50 m², au 1er étage avec ascenseur  du Bâtiment A, composé d'un hall avec placard, une cuisine-séjour, une salle d'eau avec WC. Chauffage individuel gaz. Une place de stationement couverte non close extérieur n° PK05.Honoraires réalisation état des lieux d?entrée (part locataire), facturés lors de l?entrée dans les lieux =70€ -  Stationnements disponibles : 1 -  Places de garage : 1depot de garantie 318";"	Location Appartement  ?esancon (25000)  30 m²  ?18 € - CM-CIC Gestion Immobili?";"PROFESSIONNEL";"";"";"http://www.annoncesjaunes.fr/annonce-immobilier/154/location/appartement/besancon/d83199ba-0b0b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"01e3abd7-4624-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"2";"425";":saut ligne::saut paragraphe:			A Besançon dans la résidence les Acacias, appartement T2 n°25lot 25 d'environ 43m² avec terrasse de 48.76 m², au rez-de-chaussé du bâtiment A, comprenant un hall avec emplacement placard, un séjour/cuisine, une chambres, une salle de bains, un WC. Tout collectif. Un garage au sous-sol n°9. SCELLIER SOCIALHonoraires réalisation état des lieux d?entrée (part locataire), facturés lors de l?entrée dans les lieux =80 € -  Stationnements disponibles : 1 -  Places de garage : 1depot de garantie 425";"	Location Appartement  ?esancon (25000)  43 m²  ?25 € - CM-CIC Gestion Immobili?";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140815/01E3ABD7-4624-E411-A2A5-5CF3FC6A23CA_30EB1406-C46E-4673-A2D5-6DC09C285FDB_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/158/location/appartement/besancon/01e3abd7-4624-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"3d69711a-913c-e411-a2a5-5cf3fc6a23ca";"BESANCON";"25000";"4";"630";":saut ligne::saut paragraphe:			Century 21 Chaprais Immobilier à Besançon vous propose quartier Saint Claude, lumineux et grand F4 dans petite copropriété comprenant 2 chambres, cuisine ouverte sur salon-séjour avec accès balcon, SDB et  WC séparé. Garage et cave. Chauffage ind gaz.Libre le 03/12/2014.Loyer HC : 585 Euro.                FA : 561,60Euro.";"	Location Appartement  ?esancon (25000     )  69 m²  ?30 € - Century 21 Chaprais Immobilier";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140915/3D69711A-913C-E411-A2A5-5CF3FC6A23CA_B279D049-1B4C-4A1D-A99C-9F250AD16EFC_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/besancon/3d69711a-913c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"8148cdf7-7307-e411-a2a5-5cf3fc6a23ca";"CARCASSONNE";"11000";"2";"475";":saut ligne::saut paragraphe:			CARCASSONNE CENTRE, à proximité de la Place Carnot, appartement T2 au 2ème étage sur cour, très sympathique et fonctionnel, agréable à vivre, cuisine équipée, chauffage central.           Réf : AVENDREALOUER-283la/.";"	Location Appartement  ?arcassonne (11000)  55 m²  ?75 € - Agence Immobilier Varsovie";"PROFESSIONNEL";"";"http://img1.annoncesjaunes.fr/photos_pro_big/23510/PROa18218016.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/153/location/appartement/carcassonne/8148cdf7-7307-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"e0f9cf3d-913c-e411-a2a5-5cf3fc6a23ca";"BOURGES";"18000";"1";"340";":saut ligne::saut paragraphe:			Appartement composé d'un séjour ouvert sur cuisine équipée aménagée (réfrigérateur congélateur, plaque de cuisson vitrocéramique 4 feux, four, hotte), un pièce avec coin chambre, une salle d'eau avec wc. LIBRE AU 01/09/2014 CONTACT: 02.48.70.37.00 gestion@immorevente.com ";"	Location Appartement  ?ourges (18000)  28 m²  ?40 € - GROUPE IMMOREVENTE";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140915/E0F9CF3D-913C-E411-A2A5-5CF3FC6A23CA_9DA776E0-CFDA-4262-8EF7-CC48218C1FFA_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/bourges/e0f9cf3d-913c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"2a934c01-383a-e411-a2a5-5cf3fc6a23ca";"CASTELNAUDARY";"11400";"3";"495";":saut ligne::saut paragraphe:			  Appt de type 3 au 1er étage d'une résidence sécurisée avec ascenseur. 2 balcons, 1 place de parking en sous-sol, luminosité sont les points forts de ce logement disponible au  15 octobre.  Votre contact : Sylvie : Tél. : 06.23.59.09.77 s. ane@loubat-immobilier.com Depot de garantie : 445";"	Location Appartement  ?astelnaudary (11400)  63 m²  ?95 € - AGENCE LOUBAT";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140912/2A934C01-383A-E411-A2A5-5CF3FC6A23CA_EE34C387-CC9E-42D6-80F8-CBA810FFF19C_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/162/location/appartement/castelnaudary/2a934c01-383a-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"1ed78cbb-f336-e411-a2a5-5cf3fc6a23ca";"NARBONNE";"11100";"3";"520";":saut ligne::saut paragraphe:			01 oct - CENTRE VILLE - 5 rue Yvan Pelissier - Beau T.3 de 60 m² au 2ème étage (sans asc.) - Séjour, cuisine américaine aménagée, 2 belles chambres avec placards. PAS DE BALCON. PAS DE PARKING. LOYER : 500 &euro:point virgule: + 20 &euro:point virgule: de ch. - FA: 430 &euro:point virgule:* - DPE en att . réf/cond(visite, constitution dossier, rédaction bail, état des lieux)";"	Location Appartement  ?arbonne (11100)  60 m²  ?20 € - SM Immobilier";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140908/1ED78CBB-F336-E411-A2A5-5CF3FC6A23CA_06D4C06C-2CB7-4011-B101-C5CF696288FE_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/162/location/appartement/narbonne/1ed78cbb-f336-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"dff9cf3d-913c-e411-a2a5-5cf3fc6a23ca";"BOURGES";"18000";"1";"242";":saut ligne::saut paragraphe:			Centre ville, , studette meublée avec lit, armoire, kitchenette  comprenant 2 plaques électriques, une hotte, réfrigérateur, une table et  chaise, une salle d'eau un wc. ensemble très propre. LIBRE   Contact: 02.48.70.37.00 gestion@immorevente.com ";"	Location Appartement  ?ourges (18000)  10 m²  ?42 € - GROUPE IMMOREVENTE";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140915/DFF9CF3D-913C-E411-A2A5-5CF3FC6A23CA_CE604355-EC4E-409F-B82E-50A48CB5BDBB_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/bourges/dff9cf3d-913c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"84930273-aa30-e411-a2a5-5cf3fc6a23ca";"NARBONNE";"11100";"3";"683";":saut ligne::saut paragraphe:			01 décembre - Rés. Les Capucines - 30 rue du Bois Rolland (à 10 min centre ville et commerces) - Apt T.3 récent de 62.28 m² au 1er étage (sans asc.) + PARKING n°60 + CELLIER n°B03 - Séjour, cuisine US meublée et équipée (hotte, plaques, four), 2 chambres (placards), salle de bains et wc séparés. Terrasse de 4,74 m² orientée Est.LOYER: 633 + 50 &euro:point virgule: de ch. (hors eau) - F.A: 430 &euro:point virgule:* - DPE C . réf/rouss Consultez notre site Internet: smimmobiliernarbonne.com et contactez nous au: 04.68.90.64.65";"	Location Appartement  ?arbonne (11100)  62 m²  ?83 € - SM Immobilier";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140831/84930273-AA30-E411-A2A5-5CF3FC6A23CA_2778C761-1248-4689-A429-F14B37A83EEB_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/161/location/appartement/narbonne/84930273-aa30-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"d34b71f1-759b-e311-a30d-5cf3fc6a23ca";"SAINT SULPICE D EXCIDEUIL";"24800";"4";"400";":saut ligne::saut paragraphe:			SECTEUR EXCIDEUIL Très jolie maison meublée de bourg au calme, rénovée avec du charme. 72m2 habitables avec grange attenante 72m2 et jardin de 993 m2 séparé (à 300m). La maison est mitoyenne sur un côté. RDC 30m2: 1 cuisine aménagée et équipée avec électroménager, 1 salon avec cheminée et 1 cellier. A l'étage 42m2: 2 belles chambres, 1 salle d'eau + WC, 1 buanderie. CLASSE ENERGIE : G  EXCIDEUIL AREA Charming village house with lots of character, peaceful, attached house nicely renovated, 72m2 with adjoining barn of 72m². Separate garden of 993m² at a distance of 300 meters from the house. Ground floor (30m²) comprises of: a fully fitted and equipped kitchen, a living room with fireplace and storage room. Upstairs (42m²) comprises of 2 nice bedrooms, a shower room, WC and laundry room. ENERGY CLASS: Gdepot de garantie 400";"	Location Maison  ?aint sulpice d excideuil (24800)  72 m²  ?00 € - Grandchamp immobilier";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140222/D34B71F1-759B-E311-A30D-5CF3FC6A23CA_84F51DA8-695A-441E-9E14-D4297B926A8B_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/133/location/maison/saint-sulpice-d-excideuil/d34b71f1-759b-e311-a30d-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"cef9cf3d-913c-e411-a2a5-5cf3fc6a23ca";"BOURGES";"18000";"1";"330";":saut ligne::saut paragraphe:			Exceptionnel, au pied du palais Jacques Coeur, studio d'une superficie habitable de 22,11 m²  Comprenant:une pièce de vie avec cuisine équipée aménagée (réfrigérateur congélateur, four, plaques vitrocéramique 4 feux meubles haut et bas),une salle d'eau.  LIBRE   CONTACT: 02.48.70.37.00 gestion@immorevente.com ";"	Location Appartement  ?ourges (18000)  22 m²  ?30 € - GROUPE IMMOREVENTE";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140915/CEF9CF3D-913C-E411-A2A5-5CF3FC6A23CA_B51E033E-772D-4CC5-8CCE-688CD1FC9FA0_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/bourges/cef9cf3d-913c-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"748583ef-5938-e311-9ab4-5cf3fc6a23ca";"NARBONNE";"11100";"2";"510";":saut ligne::saut paragraphe:			LIBRE - 1 rue Lamandin (quartier Bld 1848) - Apt T.2 de 45,47 m² au 2ème étage (sans ascenseur) d'un immeuble de 4 logements - Beau séjour, cuisine indépendante meublée et non équipée (seulement 1 hotte), chambre, salle d'eau et wc. Garage et grand cellier privés en RdC - Calme. Chauffage au gaz.LOYER : 490 + 20 &euro:point virgule: de ch. - FA: 350 &euro:point virgule:* - DPE C . réf/gui. (* visite, constitution du dossier, rédaction de bail, état des lieux). (* visite, constitution du dossier, rédaction de bail, état des lieux)";"	Location Appartement  ?arbonne (11100)  45 m²  ?10 € - SM Immobilier";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20131019/748583EF-5938-E311-9AB4-5CF3FC6A23CA_ECB97819-5EEE-4898-A383-C871815C234F_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/115/location/appartement/narbonne/748583ef-5938-e311-9ab4-5cf3fc6a23ca.html";"";""
