"TopAnnonces";"1";"15/09/2014";"42782361";"RENNES";"35000";"studio";"355";"	Rue de Châteaugiron - Rennes Saint-Helier - STUDIO meublé de 18.50 m2, au RDC, exposé S/O comprenant : entrée (placard), salle d'eau avec wc, séjour avec kitchenette. Parking aérien - chauffage individuel électrique - ballon eau chaude électrique - eau froide individuelle. LIBRE le 20/09/2014:saut ligne::saut paragraphe:	    ";"Location appartement studio 18 m² RENNES (35000) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/583/d/583d73ed-cb57-4408-acfd-729e325476a7-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42782361.html";"";"0299302418"
"TopAnnonces";"1";"15/09/2014";"42499036";"MIRECOURT";"88500";"T3";"390";"	T3 duplex 2è étage de 73 m2 exposé sud , très bonne isolation comprenant entrée, cuisine avec bar, grand séjour, sdb, wc :point virgule: à l'étage 2 chambres mansardées avec placards,chauffage électrique loyer : 370 € provision de charges : 20 € frais à la charge du locataire : 302 € ttc disponible de suite SARL FOULON FAAS IMMOBILIER Tél. 03.72.83.55.60 Réf. annonce : G186/3:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 73 m² MIRECOURT (88500) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/a3c/3/a3c31877-9411-45c2-81dc-b5119dfddae6-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42499036.html";"";"0372835560"
"TopAnnonces";"1";"15/09/2014";"42058055";"LES MUREAUX";"78130";"studio";"530";"	Studio avec place de parking. Libre de suite. Proche centre ville Réf. annonce : i188-11:saut ligne::saut paragraphe:	    ";"Location appartement studio 28 m² LES MUREAUX (78130) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/0ea/6/0ea624e2-2dce-4340-b5c9-662bab89ea88-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42058055.html";"";"0130040550"
"TopAnnonces";"1";"15/09/2014";"41281082";"MIRECOURT";"88500";"T3";"430";"	T3 rénové indépendant duplex 62 m2 habitables calme composé d'un séjour avec espace cuisine, 2 chambres, sdb, wc. Radiateur électrique fonte à accumulation loyer 408 € provision charges 30 € frais à la charge du locataire 342 € ttc disponible de suite SARL FOULON FAAS IMMOBILIER Tél. 03.72.83.55.60 Réf. annonce : G74/10:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 62 m² MIRECOURT (88500) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/57b/9/57b9308e-689a-4df9-8f12-d12203295a19-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41281082.html";"";"0372835560"
"TopAnnonces";"1";"15/09/2014";"41815995";"MIRECOURT";"88500";"T3";"462";"	T3 de 70 m2 habitables 2éme étage d'un petit immeuble centre ville comprenant entrée, séjour , cuisine 2 chambres , sdb, wc, cave loyer : 450 € provision de charges : 12 € frais à la charge du locataire 378 € ttc disponible de suite SARL FOULON FAAS IMMOBILIER Tél. 03.72.83.55.60 Réf. annonce : L266:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 70 m² MIRECOURT (88500) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/e21/4/e2141514-3d3b-4cc2-8f61-c053b75aa7cc-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41815995.html";"";"0372835560"
"TopAnnonces";"1";"15/09/2014";"42499032";"CHATENOIS";"88170";"T2";"330";"	Appartement f2 de 45 m2 au rdc avec entrée individuelle comprenant cuisine ouverte sur séjour, 1 chambre, bon état général . Loyer: 310 € provision de charges: 20 € frais à la charge du locataire: 260 € ttc disponibilité de suite SARL FOULON FAAS IMMOBILIER Tél. 03.72.83.55.60 Réf. annonce : G26 RDC:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 45 m² CHATENOIS (88170) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/f92/8/f9281a0a-5977-46ea-8c5d-550389e40bfe-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42499032.html";"";"0372835560"
"TopAnnonces";"1";"15/09/2014";"42871924";"PARIS 16e";"75016";"studio";"500";"	Metro jasmin - metro michel-ange auteuil - george sand très au calme au 7ème étage sans asc, jolie chambre meublee de 9 m2, vue agréable grande fenêtre, parquet vitrifié, douche, kitchenette équipée (micro-onde, réfrigérateur) canapé lit, placard. Réf. annonce : BN47-271:saut ligne::saut paragraphe:	    ";"Location appartement studio 9 m² PARIS 16e (75016) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/adb/1/adb1f146-a791-498f-b4af-0d2b8d9f4b0e-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42871924.html";"";"0145250586"
"TopAnnonces";"1";"15/09/2014";"42779392";"LISLE";"24350";"maison";"550";"	Maison rénovée entièrement comprenant salon/séjour, cuisine équipée, 2 chambres, bureau, salle d'eau avec wc. Cave. Tout à l'égoût. Chauffage éléctrique à fluide végétale. Réf. annonce : i122-138:saut ligne::saut paragraphe:	    ";"Location maison 4 pièces 92 m² LISLE (24350) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/f9f/9/f9f9757a-5f36-4a75-ab75-5cd6a0e521fd-1.jpg";"http://www.topannonces.fr/pro/annonce-location-maison-v42779392.html";"";"0553063030"
"TopAnnonces";"1";"15/09/2014";"42274142";"GONFREVILLE L ORCHER";"76700";" bureau, commerce GONFREVILLE L ORCHER (76700) - Petite annonce gratuite";"275";"	Parc de l'Estuaire - ACTICENTRE 1, Local d'activité d'une surface de 55 m2.Parking privé et cour fermée.:saut ligne::saut paragraphe:	    ";"Location bureau, commerce GONFREVILLE L ORCHER (76700) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-bureau-commerce-v42274142.html";"";"0235221616"
"TopAnnonces";"1";"15/09/2014";"42499042";"VITTEL";"88800";"T3";"415";"	Appartement t3 au 1er étage d'un petit immeuble, 57 m2 habitables, comprenant cuisine, séjour, 2 chambres, salle de douche, wc, cave. Chauffage central gaz. Loyer : 385 € provision de charges : 30 € frais à la charge du locataire : 323 € ttc disponibilité : de suite SARL FOULON FAAS IMMOBILIER Tél. 03.72.83.55.60 Réf. annonce : G97 T3 1ER:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 57 m² VITTEL (88800) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/3d0/0/3d008db2-753d-4399-b38a-45cfc734b7a6-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42499042.html";"";"0372835560"
"TopAnnonces";"1";"15/09/2014";"42499037";"VITTEL";"88800";"T3";"380";"	Appartement t3 de 57 m2 en bon état général au 2 ème étage d'un petit immeuble , comprenant cuisine ouverte sur séjour, 2 chambres, salle de douches , wc , cc gaz, cave. Loyer 350 € proviision de charges : 30 € frais à la charge du locatire : 293 € ttc disponible de suite SARL FOULON FAAS IMMOBILIER Tél. 03.72.83.55.60 Réf. annonce : G89 T32ème:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 60 m² VITTEL (88800) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/4a3/f/4a3ffca2-b4cf-4bf8-bddc-047bc1d64ddb-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42499037.html";"";"0372835560"
"TopAnnonces";"1";"15/09/2014";"42274194";"SANDOUVILLE";"76430";" bureau, commerce SANDOUVILLE (76430) - Petite annonce gratuite";"28";"	Au sein de la zone industrielle et portuaire du HAVRE, Parc des Alizés de SANDOUVILLE, un atelier de 538 m2 en bon état, rideau métallique, plain pied pour PL, Hauteur 5 mètres sous ferme.Parkings- Possibilité de louer 200 m2 de bureaux sur le même site.:saut ligne::saut paragraphe:	    ";"Location bureau, commerce SANDOUVILLE (76430) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/18c/c/18ccd911-1f47-4e18-82e7-6b5bb32890c8-1.jpg";"http://www.topannonces.fr/pro/annonce-location-bureau-commerce-v42274194.html";"";"0235221616"
"TopAnnonces";"1";"15/09/2014";"42855653";"CHAMBERY";"73000";"T3";"535";"	SANS FRAIS D'AGENCE NI DE FRAIS DE DOSSIER - réf. 815573Agréable T3 au RdC surélevé dans une résidence fermée située à 5 minutes à pieds des écoles et commerces. Appartement lumineux composé d'une cuisine avec loggia, d'un séjour  et de 2  chambres, nombreux rangemants, sdb et wc séparé. Une place de parking privative, une cave et un stationnement motos à l'extérieur. Loyer hc : 535.17 € + 99.82 € de charges dont chauffage collectif gaz inclus Loyer tcc : 635.02  €.Nous contacter au 04 79 68 36 80/06 30 12 09 85:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 61 m² CHAMBERY (73000) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/212/2/21223e39-a95e-45c6-b983-d66dac02a0b1-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42855653.html";"";"0479683683"
"TopAnnonces";"1";"15/09/2014";"42809885";"LE HAVRE";"76600";"T3";"1235";"	A LOUER - PLEINE VUE MER - Secteur PLAGE Très bel appartement F3 d'une surface de 78 m2 situé au 2ème étage d'une résidence avec ascenseur, comprenant une entrée, une cuisine américaine aménagée et équipée, un séjour donnant sur terrasse, deux chambres dont une avec terrasse, une salle de douche, une salle de bains, un dressing, un parking souterrain. Disponible à partir du 01/11/2014.A visiter absolument.Belles prestations.:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 78 m² LE HAVRE (76600) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/eeb/2/eeb2d533-fc47-4e6f-a4fd-71fbfed9c393-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42809885.html";"";"0235221616"
"TopAnnonces";"1";"15/09/2014";"42900307";"STRASBOURG";"67200";"T4";"820";"	HAUTEPIERRE, place Pétrarque, 4 pièces de 83m² au 5ème étage avec ascenseur comprenant:    une entrée avec placard    un séjour avec balcon    une cuisine séparée    3 chambres avec balcon    SDB avec baignoire et douche    WC séparé    cave    DPE: FLOYER 600€ + 220€ CHARGES (EAU ET CHAUFFAGE COMPRIS):saut ligne::saut paragraphe:	    ";"Location appartement 4 pièces 83 m² STRASBOURG (67200) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/d6e/e/d6eee91a-a2f4-4277-82a3-3ee62a672620-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900307.html";"";"0388154703"
"TopAnnonces";"1";"15/09/2014";"41741211";"GONFREVILLE L ORCHER";"76700";" bureau, commerce GONFREVILLE L ORCHER (76700) - Petite annonce gratuite";"";"	Local d'activité de 1 650 m2 comprenant un entrepôt de 1 500 m2 et 150 m2 de bureaux. Accueil, bureaux sociaux. Parking privé et cour fermée. Visuel et accès direct par la RN 15.:saut ligne::saut paragraphe:	    ";"Location bureau, commerce GONFREVILLE L ORCHER (76700) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-bureau-commerce-v41741211.html";"";"0235221616"
"TopAnnonces";"1";"15/09/2014";"42900298";"MARSEILLE 15e";"13015";"T2";"585";"	L'IMMOBILIERE MARSEILLE NORD vous propose à la résidence Alt 150 aux aygalades, résidence standing et fermée beau type 2 composé d'un hall, cuisine, séjour, chambre avec penderie, salle de bains avec wc, chauffage central gaz, grand balcon, cave, parking. Libre 01/10/2014:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 40 m² MARSEILLE 15e (13015) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/eeb/7/eeb7244a-300f-482e-9c5c-27861f9bf1ce-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900298.html";"";"0491690033"
"TopAnnonces";"1";"15/09/2014";"42900254";"LYON 4e";"69004";"T2";"520";"	LYON 4EME 520€CC DS IMM RENOVE T2 DE40M² AV CUIS USA SEJ 1 CHAMBRE  PROCHE DE TOUTES COMMODITESA VOIR ABSOLUMENTDPE C:saut ligne::saut paragraphe:	    ";"Location appartement 2 pièces 40 m² LYON 4e (69004) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900254.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42900256";"LYON 5e";"69005";"studio";"570";"	LYON 5EME/ST GEORGES 570€CC EAU EDF INCLUS AGREABLE STUDIO MEUBLE TOUT CONFORTPOUTRE APPARENTES RANGEMENTSDANS CADRE AGREABLE/PROCHE METRO A RESERVER POUR NOVEMBREDPE D:saut ligne::saut paragraphe:	    ";"Location appartement studio 21 m² LYON 5e (69005) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900256.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42900299";"VILLEJUIF";"94800";" garage, parking 20 m² VILLEJUIF (94800) - Petite annonce gratuite";"90";"	Grand box, accès facile par rampe droite. Bip. Réf. annonce : BN47-181:saut ligne::saut paragraphe:	    ";"Location garage, parking 20 m² VILLEJUIF (94800) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/b5f/1/b5f132c6-8d99-4685-a70e-2ce48af28ee2-1.jpg";"http://www.topannonces.fr/pro/annonce-location-garage-parking-v42900299.html";"";"0145250586"
"TopAnnonces";"1";"15/09/2014";"42274261";"SANDOUVILLE";"76430";" bureau, commerce SANDOUVILLE (76430) - Petite annonce gratuite";"";"	Dans la Zone Industrielle et Portuaire du HAVRE, au sein du PARC DES ALIZES de SANDOUVILLE, un atelier de 890 m2 avec bureaux en bon état. Hauteur 5 mètres sous ferme, rideau métallique pour accès PL, parkings.:saut ligne::saut paragraphe:	    ";"Location bureau, commerce SANDOUVILLE (76430) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/c5f/c/c5fc171d-b45a-4170-9fd3-70580e652afd-1.jpg";"http://www.topannonces.fr/pro/annonce-location-bureau-commerce-v42274261.html";"";"0235221616"
"TopAnnonces";"1";"15/09/2014";"42900262";"LYON 3e";"69003";"studio";"450";"	LYON 3EME 450€CC BEAU STUDIO 20m² EN DUPLEXPROCHE ECOLES COMMERCES ET TRANSPORTSIDEAL ETUDIANTSA SAISIR DPE D:saut ligne::saut paragraphe:	    ";"Location appartement studio 20 m² LYON 3e (69003) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900262.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42900260";"LYON 4e";"69004";"studio";"420";"	420€CC DS RES. RECENTE AV DIGICODE GARDIEN STUDIO MEUBLE TT CONFORT T.B.E BALCON COUR PROX BUS ET PARC TETE D'OR:saut ligne::saut paragraphe:	    ";"Location appartement studio 18 m² LYON 4e (69004) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900260.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42900255";"LYON 3e";"69003";"studio";"430";"	430€hC LYON03 A RESERVER COQUET T1 BIS   AVEC CUISINE EQUIPEE SEJOUR+ COIN CHBRE DBLE VITRAGE IMM AV INTERPHONE:saut ligne::saut paragraphe:	    ";"Location appartement studio 25 m² LYON 3e (69003) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900255.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42900263";"LYON 2e";"69002";"studio";"680";"	LYON 2EME 680€CC BEAU STUDIO MEUBLE DANS IMMEUBLE SECURISEKITCH EQUIPEE MEZZANINE CHARGES EAUX CHAUFFAGE EDF INCLUS   DPE G/G:saut ligne::saut paragraphe:	    ";"Location appartement studio 26 m² LYON 2e (69002) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900263.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42900266";"LYON 1er";"69001";"studio";"400";"	LYON01 400€CC STUDIO DE 15M² EN BON ETATSEJOUR CUISINE EQUIPEE     DPE E/E:saut ligne::saut paragraphe:	    ";"Location appartement studio 15 m² LYON 1er (69001) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900266.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42900259";"LYON 7e";"69007";"studio";"480";"	LYON 7EME 520€CC BEAU STUDIO REFAIT A NEUF 25m² MEUBLE TOUT CONFORT DOUBLE VITRAGE RANGEMENTPROCHE COMMODITES ET TRANSPORTSA VOIR ABSOLUMENTDPE D:saut ligne::saut paragraphe:	    ";"Location appartement studio 25 m² LYON 7e (69007) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900259.html";"";"0481070724"
"TopAnnonces";"1";"15/09/2014";"42070683";"AUBAGNE";"13400";"T3";"720";"	Aubagne - résidence square clair soleil - résidence fermée : appartement type 3 comprenant grande pièce a vivre ( ancien type 4), cuisine indépendante aménagée avec loggia, 2 chambres, salle d'eau et wc indépendant. Résidence fermée avec parking et espaces verts. Possibilité de location de garage pour 50,00 euros supplémentaire. Loyer : 720,00 euros ( 670,00 euros + 50,00 euros ) frais d'agence : 720,00 euros caution : 670,00 euros IMMOBRESSON.COM Tél. 04.82.79.57.49 Réf. annonce : 315la:saut ligne::saut paragraphe:	    ";"Location appartement 3 pièces 64 m² AUBAGNE (13400) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/3c9/7/3c9713b8-6abc-4098-b810-651e9a3cb2ed-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v42070683.html";"";"0482795749"
"TopAnnonces";"1";"15/09/2014";"41980049";"AUBAGNE";"13400";"studio";"410";"	Aubagne : appartement type 1 comprenant pièce principale avec coin cuisine aménagée, salle de bain, wc. Loyer : 410 euros ( 400,00 euros + 10,00 euros de provisions sur charges ) frais agence : 410,00 euros dépot de garantie : 400,00 euros IMMOBRESSON.COM Tél. 04.82.79.57.49 Réf. annonce : 87la:saut ligne::saut paragraphe:	    ";"Location appartement studio 24 m² AUBAGNE (13400) - Petite annonce gratuite";"PROFESSIONNEL";"";"http://cdn.topannonces.fr/topannonces-images-622-480/ads/a27/f/a27f7e79-8bc6-4e62-a5b8-5c3f43fc0f14-1.jpg";"http://www.topannonces.fr/pro/annonce-location-appartement-v41980049.html";"";"0482795749"
"TopAnnonces";"1";"15/09/2014";"42900258";"LYON 6e";"69006";"studio";"530";"	LYON 6EME/RUE TETE DOR 530€CC BEAU STUDIO 30m² AVEC BALCON SEJOUR CUISINE USA EQUIPEE LUMINEUX PROCHE ECOLES COMMERCES ET TRANSPORTSPOSSIBILITE DE GARAGEA VOIR ABSOLUMENTDPE D:saut ligne::saut paragraphe:	    ";"Location appartement studio 30 m² LYON 6e (69006) - Petite annonce gratuite";"PROFESSIONNEL";"";"";"http://www.topannonces.fr/pro/annonce-location-appartement-v42900258.html";"";"0481070724"
